"","n03-GC-1","n02-PGC-1","n07-GC-2","n17-M/TC-3","n06-Transition","n01-OSNs","n13-AstrocyteLike","n09-GC-3","n14-GC-7","n10-GC-4","n05-PGC-2","n18-EPL-IN","n04-Immature","n16-M/TC-2","n08-PGC-3","n11-GC-5","n12-GC-6","n15-M/TC-1"
"11550_8050",7.28616890364394e-08,2.98880969139667e-08,0.000941609257431816,0.00799089346252405,0.164174726211676,0.00390211421695068,0.565344375872582,0.000162519836408784,0.000309986378142384,7.89954671040527e-07,6.69404474176319e-09,0.25081217686674,5.93767956292643e-06,2.07397929897173e-07,6.9949557920245e-07,0.000140174923353237,0.00014775552736417,0.00606592347525287
"11550_8150",5.67756404014382e-08,3.53759619017087e-08,0.00104207206369243,0.00410207115580547,0.166340811054995,0.00314557828902535,0.561159692241208,4.27594850813357e-05,0.000333398215394622,5.78684008199305e-07,1.29977446328954e-08,0.262936833680292,9.4706361619721e-07,6.49406706400461e-08,6.32909256925934e-08,0.000296751766360161,0.00017195359318243,0.000426319326396237
"11550_8250",2.35476004691126e-07,1.86193371044036e-07,0.00027962598169304,0.0202672293940282,0.100924579948205,0.00379521502096829,0.588277479058898,1.57295615765057e-05,0.000175350130516198,2.84737382674726e-07,1.73740887032696e-08,0.275818530029714,3.40126135009395e-07,6.79549187367064e-07,4.17382286235071e-07,3.9870996002099e-05,0.000135787182244751,0.0102684418576977
"11550_8350",2.55231044361175e-09,1.92373568889353e-09,2.1661102470162e-07,0.122222823653761,0.000900045245182291,0.00162392104788975,0.520620997352715,1.50900935323866e-07,6.11994687127156e-07,8.60809917699805e-10,3.3756800610533e-11,0.3230413518796,1.4605146058515e-09,8.26235152687243e-07,1.49346042897668e-09,2.39956961080686e-08,2.09551868914108e-08,0.031589001803581
"11550_8450",5.85254291319945e-08,7.6193683910215e-08,7.52011623633658e-06,0.0387610148729024,0.0331759367899757,0.00323180788211126,0.566584053679425,3.15510081267526e-06,3.25510668777732e-06,4.30152213072274e-08,1.87136424611993e-09,0.321890531712751,5.06071812420146e-07,4.2677285452704e-06,1.2044910067396e-08,4.06297700144317e-07,2.60830600322107e-07,0.036337092159831
"11550_8550",4.41389512482783e-09,9.75026205548376e-10,2.82059511616414e-08,0.0171447975862751,0.00480979440910432,0.00450979729444884,0.57492405997275,1.04183947659829e-07,2.93953776519649e-08,1.37815993979349e-10,6.97241758394254e-12,0.363731984267143,2.02742619435617e-08,1.04909801637277e-06,6.78722194081545e-10,9.05996900735569e-10,1.33571878438903e-10,0.0348783280607227
"11550_8650",1.26815559390051e-07,1.04118568794644e-08,9.42518353474118e-08,0.0162376067797968,0.00564601420949313,0.00473990790860389,0.5750494789933,1.0593088703534e-06,7.79764552001793e-08,2.96349196673959e-10,2.25371046706979e-10,0.364365168709372,8.64600204094702e-07,0.00045018393440537,8.51735411721004e-08,1.43904690862591e-09,7.34687855393141e-10,0.0335093182312514
"11550_8750",2.18835707661624e-07,1.87962251992383e-08,5.68459888434565e-08,0.00639486643019449,0.0108885369973353,0.00766896072028209,0.575989586682803,4.85679132264451e-08,8.17078726564417e-08,5.35589072269047e-10,1.06609827054665e-09,0.370579795552438,2.67483686312556e-07,2.53697715616447e-06,1.69772843238022e-08,3.01902668642415e-10,1.57272548354172e-10,0.0284750053642503
"11550_8850",2.62759270533091e-08,7.1848780743359e-10,1.35269486436313e-08,0.0092689242213512,0.00264389656022101,0.00984095392660117,0.543333345361593,1.78886334153647e-08,7.87487339056059e-09,7.61525525910649e-12,1.6045562477927e-11,0.394646158556016,7.56825046054607e-08,1.0312987648608e-06,4.09447708213982e-10,9.59877097060243e-12,1.03245797235873e-12,0.0402655476643383
"11550_8950",6.26213707346515e-09,3.3903110552668e-10,4.04986745918325e-08,0.0146824368286977,0.00395067956567584,0.00688041355451687,0.587368757539005,3.15657519563954e-08,1.15709294431829e-07,2.50207752082486e-11,1.46869778752628e-12,0.343421279871848,1.93980431991333e-07,7.36679453527155e-07,1.16935900168237e-09,1.84478943047569e-11,1.6038276295017e-12,0.0436953063895819
"11550_9050",6.45961028549945e-11,1.3698801613949e-12,4.95907532942963e-09,0.00937222912943844,0.000916797596323301,0.00395288535182752,0.571496844904175,7.4768415793049e-09,1.11252581711173e-08,2.79958784204685e-13,5.54276928289044e-15,0.376542892904301,4.63049511960848e-09,2.56115723951458e-08,2.33292199049879e-11,3.19019220651585e-13,2.124190734451e-14,0.0377182962207713
"11550_9150",8.97296350831426e-08,5.03620919195676e-09,1.16847201577094e-06,0.0134856753098065,0.0287613804514081,0.00640606511257877,0.620375112324028,1.45949621640678e-06,1.33347236965733e-06,1.76489271949202e-08,1.81949703984787e-10,0.282561778210494,1.98888772426863e-05,5.50954991298458e-06,5.5062689327056e-08,9.73632849702395e-09,7.52460240056813e-09,0.0483804438035855
"11550_9250",7.14333217412877e-13,6.28267007982569e-15,6.90564942021485e-11,0.0106765434788926,0.000655539865737337,0.00565902302550288,0.526612141974514,1.7313148787984e-10,1.31561159528011e-10,5.62323257722869e-15,1.64035851645598e-15,0.431737954365159,3.70526639996625e-10,7.86835976597088e-09,1.22901439947174e-12,4.58578540806255e-15,7.23612843060655e-17,0.0246587886755968
"11550_9350",2.12920356604527e-09,6.52545284503142e-11,3.31420636604041e-09,0.0148292682933547,0.00159241156295578,0.00381810535901563,0.587008094801784,1.98951319824346e-08,4.93321842624144e-09,4.50746235685277e-12,1.85679118699612e-12,0.345288870410087,5.87787516028077e-08,1.58364601719208e-07,1.29845881013991e-10,5.08644209524223e-12,3.46809234708689e-13,0.0474630019507915
"11550_9450",1.10064351111001e-07,2.27832206338936e-08,2.38931844079549e-07,0.00582691068979344,0.010332367188105,0.00761628359677593,0.601594324256937,6.56207916268213e-07,2.59468035844888e-07,1.93132821352001e-09,4.00199003780733e-10,0.332845853987323,1.4273827492575e-06,3.00650703417581e-06,8.65061607468081e-08,1.59079034097345e-09,1.37506959922297e-09,0.0417784471323663
"11550_9550",1.79685106932477e-05,2.07811015562343e-05,1.12496965696519e-05,0.0222560598638581,0.0410679831123385,0.00645809829169611,0.592771479749236,4.22643057079818e-05,9.85676912848823e-06,4.79277945932382e-07,2.74387988008217e-07,0.292321319839609,1.14331028709042e-05,0.000828413441460761,1.60374576422832e-05,6.79504594041527e-07,1.98583484311391e-07,0.0441654230036204
"11550_9650",3.61045380273033e-07,1.71454069353009e-07,2.10863681396361e-08,0.0216550236249911,0.00265771060190023,0.00407348936681145,0.561828283853822,5.49784219816114e-07,9.55556628371278e-08,1.57016688271925e-09,1.90484838124605e-10,0.386616307343869,4.67398572434793e-07,0.000154522652012932,4.88610329111963e-08,6.94335367051919e-10,1.68647189323873e-10,0.023012944747653
"11550_9750",1.20674829664504e-07,3.6631599784138e-08,1.45058556211122e-07,0.0522357499826872,0.0049473457904466,0.00395924599637185,0.557826678032732,2.90931584024243e-07,7.46062119657085e-07,1.80077776604054e-08,1.9486377582084e-09,0.331534236672264,6.64089663603089e-08,1.91496513054882e-05,3.25183797880155e-08,4.57692104184954e-08,3.78217860239856e-08,0.0494760520407457
"11550_9850",1.47750956578402e-08,4.10925865220513e-09,1.47225924962522e-06,0.0255971115133469,0.0179701615563025,0.00348707282730483,0.576289262007743,1.42897539615562e-06,2.46682914878453e-06,2.90883819434901e-09,1.84157996990784e-10,0.330541492872629,5.93144333630989e-08,1.37451364215732e-05,4.80253279879662e-09,5.25563829155665e-08,1.72947739698708e-08,0.0460956300769834
"11550_9950",5.31375847214528e-11,7.4115693212717e-12,2.11049102489041e-08,0.0826847288747317,0.000938767915987566,0.000901822617306034,0.503225062045435,1.5223259247445e-08,2.7289519461791e-08,1.30475412574073e-11,6.9393825124473e-13,0.390958450555908,1.86805921873661e-10,2.33403817616082e-08,7.72781037983096e-11,3.20255458369335e-10,5.01511889451608e-11,0.0212910803237796
"11650_10050",1.96062958851196e-07,1.5709413048156e-07,0.000180067795530552,0.0406076560862403,0.0870297030050207,0.00213388387598423,0.560925482375085,7.49842459077548e-06,0.000148173493223769,1.20392139161679e-07,7.47986605184352e-09,0.291699316758748,2.07005456048802e-07,1.74165631040947e-06,1.16038036137133e-07,2.12894946058523e-05,6.2326914262654e-05,0.017182056047812
"11650_10150",2.3852304556363e-07,1.63490844415135e-07,0.000689596878273051,0.00580121687649107,0.187841784211855,0.00266339219984695,0.567730590283811,0.000156607934358852,0.001120322377526,1.49880291828636e-06,7.19821136550364e-08,0.231671740305834,2.16569810020351e-06,1.52510166187029e-07,3.30883239553482e-07,0.00118807292309015,0.000775079570163399,0.000356974548323506
"11650_10250",3.17687134175679e-08,1.07641626965088e-08,0.000114642424085781,0.00739006214712857,0.15038157740221,0.00159284249816351,0.590305625653961,0.000285673987342564,5.7015216065043e-05,1.86482645073267e-07,5.23108292816543e-09,0.245113655324591,3.08702913407951e-06,4.4652344340085e-07,1.50104394393393e-07,6.59497946324416e-05,1.69247534117172e-05,0.00467211289483204
"11650_10350",2.30838929023806e-08,1.59898649210332e-08,0.000120007812357093,0.00730439141335337,0.131766235723909,0.00294685234082418,0.591891039095186,0.000488327396736539,0.000123383462808546,5.02310628519563e-08,2.25414554949881e-10,0.258180624700112,6.26825781271735e-06,1.80535702322083e-07,2.48309058774272e-08,2.81047632091015e-05,3.10879799208672e-06,0.00714136133885548
"11650_10450",1.94019370118396e-09,1.6325205757395e-10,1.42825975160849e-06,0.00471610892866494,0.0707229976805692,0.00221476534620597,0.574439520872551,3.33318435395996e-06,1.00386737070907e-07,8.69119809663583e-10,2.18935797644738e-12,0.32684676367544,2.34090366226228e-05,1.72308469154092e-07,3.91651548923932e-10,4.23885952007774e-08,8.55697177259783e-09,0.0210313460086606
"11650_10550",2.28713846938837e-07,1.27576990529641e-07,0.0004333967387558,0.0119255228456198,0.193436791965563,0.00331159243481534,0.534921941495382,0.000394974121693042,9.02503594237986e-05,5.08784116778979e-07,1.20271738449326e-09,0.250412148242285,7.50992474658066e-05,2.35616976547672e-07,1.41857631308598e-07,3.58756244135749e-05,9.60843688073079e-06,0.00495155473542284
"11650_10650",3.70245353953331e-07,8.93204114863658e-08,0.000744829597972536,0.00565756793563237,0.139844094081039,0.00421316730022554,0.54907456763452,0.00102173799341911,0.000272470981838926,2.04375541066219e-07,1.21745552953162e-09,0.291731334961453,4.1737370769534e-07,1.05603502942445e-06,3.37983675542971e-08,1.19496499716541e-05,1.70584058805603e-06,0.00742440165747314
"11650_10750",4.67183230173351e-07,4.85709003457024e-07,0.0105931502100498,0.0130496223169113,0.207736449899568,0.00268824021295467,0.539384566530356,0.000375583023757839,0.00382768696096274,1.09005001181742e-05,3.8679485828744e-07,0.211960498898937,1.33338849171042e-05,2.3048515149112e-06,1.3712060929302e-06,0.00540709520858486,0.00333900212906367,0.00160885447911848
"11650_10850",3.17603934041187e-07,2.03646284951868e-07,0.00269082826427597,0.0103678756473429,0.188632002077344,0.00227186607719076,0.558181229151416,0.000471196645050535,0.00243380587209235,4.35387266231347e-06,1.83529356164682e-07,0.231713862497028,4.87851021933444e-06,9.14961584809537e-07,6.17353023369686e-07,0.0010540040519776,0.000800553986989968,0.00137130625222698
"11650_10950",1.02443562576113e-06,2.44608791445181e-06,0.000656402633704577,0.0643991944200319,0.134357784925106,0.00183946951676899,0.508191295927369,4.82697904417046e-05,0.000828827065247889,4.11548724725848e-06,5.99755057741007e-08,0.258004056163277,2.69372819072103e-06,9.90066967447948e-06,1.46546284306722e-06,0.000158663942909173,0.000733718960358685,0.0307606108077825
"11650_11050",8.58957246700018e-08,5.50625777808302e-08,0.000295162597837365,0.050424435143015,0.085421727754385,0.00392825298200773,0.559318588135129,1.3746405632121e-05,0.00017430992630438,5.52429594658794e-07,2.22303067593064e-08,0.257315927663656,2.20006758268983e-07,8.91718009656908e-06,2.46136876805737e-07,3.1615483814896e-05,8.91672603076371e-05,0.0429769677059757
"11650_11150",4.80616622387604e-08,6.72015103828947e-09,7.95197295504595e-06,0.018128002207051,0.0485869070836745,0.00265298174887366,0.574889987073094,3.28970678298385e-06,3.81682504109211e-06,7.25665164717058e-08,1.75573267700548e-09,0.312739510781547,1.54236000375557e-06,1.49966677479517e-06,6.94613225337356e-08,5.860113654479e-07,4.0273377399768e-07,0.0429833232636777
"11650_11250",1.09487834277172e-07,2.75560237493378e-07,8.87571044893525e-06,0.0331688111991969,0.0134611172254206,0.00291780164323995,0.559780112108907,8.71683958195672e-07,5.04416303092772e-06,2.57524651293492e-08,4.64649037665149e-09,0.334304527591287,4.56655891644547e-08,2.0635109807946e-05,1.70130066681906e-08,3.30529792292051e-07,1.50517119577081e-07,0.0563312443921681
"11650_11350",8.72811990929128e-10,1.74128751927542e-10,7.6734115418781e-10,0.0305635255112632,0.000845495796344426,0.00146059106663782,0.499716301467221,9.81770605708093e-09,4.33947860774636e-09,1.0102490956204e-11,2.42639804085687e-11,0.446905003934304,5.56076139427164e-11,2.63430177960327e-07,3.83008861594484e-10,1.02041587742536e-11,4.80065450202413e-12,0.0205088023345974
"11650_11450",4.22996601269294e-08,2.26609744935724e-08,1.80204912791032e-08,0.0100126713680209,0.00498017037882054,0.00367105149752663,0.538725447875462,8.60460792177357e-08,2.98283859653809e-08,1.4357673065144e-10,4.21596231004371e-11,0.409355889188447,3.20915717279713e-08,1.93018415157236e-06,2.63065340250725e-09,1.15459225219216e-10,4.05185493880671e-11,0.0332526055880412
"11650_11550",5.4314006405291e-07,1.87268554369306e-07,1.42053481132729e-07,0.0146270591926077,0.00523930335262273,0.00580349441892695,0.569718253634903,4.81273969982453e-07,1.52007171086979e-07,4.67618124050045e-10,1.23167583063045e-10,0.357899550389124,5.85761561345638e-07,8.57891736440888e-06,9.28241605640552e-09,5.61509048059112e-10,1.42177951026183e-10,0.0467016580127601
"11650_11650",1.13452181728506e-07,1.95914868242872e-08,2.43650140772955e-08,0.010543615022239,0.0038158842343126,0.00803490580018523,0.557601523552414,1.10161785937792e-07,6.42440569182013e-08,6.70742386993954e-11,1.6323991169036e-11,0.390644153340629,2.94857691618222e-08,3.77655482282481e-07,2.70775267225787e-10,6.66814440849315e-11,6.16930979507503e-12,0.0293591786674184
"11650_11750",6.95143511321048e-08,2.4053033357042e-09,5.06146715519428e-08,0.0117303357133335,0.00314989286650449,0.00821443667197656,0.599993679841641,9.18434717369406e-08,2.08408847953111e-07,1.8491351826783e-10,8.18567118698983e-11,0.334447314377131,7.16881627306221e-07,6.57105623160753e-07,1.93258649388731e-08,1.18505286418716e-10,1.91202528601573e-11,0.0424625240252566
"11650_11850",4.90510675802433e-07,1.7423107279392e-07,4.03052586599204e-06,0.0365036378244411,0.00959556629940863,0.011934446420148,0.632963010257868,3.84810158061995e-07,1.3292016441567e-05,1.39720791723956e-08,4.23082657860111e-09,0.241029587317399,2.00606841674988e-05,2.7483345012573e-05,5.01766460167916e-08,1.53868807858179e-08,7.8469348585669e-09,0.0679077441439736
"11650_6550",3.43572322244278e-08,9.5879573726487e-09,1.13593179228125e-05,0.0158606238668655,0.0195270475194098,0.0108129818671043,0.644904109240891,1.88533820106009e-06,1.0501598918323e-05,1.41949571694416e-08,3.36352197900484e-09,0.230393302473564,1.00582372042598e-06,1.17202138007423e-05,8.20750549433209e-08,4.87057159981141e-08,1.0250062359305e-08,0.0784652602051
"11650_6650",3.91886801223648e-10,2.8645625461222e-12,3.31377586810977e-09,0.00657874313353972,0.00149025179245808,0.0099718649717461,0.656395924380461,9.87500659751326e-09,5.36783779784233e-08,5.4232173472713e-12,5.45481083085622e-13,0.279196233224083,2.08961186363306e-07,3.18677492021037e-08,5.57035975235232e-10,1.86793873393371e-12,1.1620487028837e-13,0.0463666738418761
"11650_6750",4.83672059840724e-10,1.94642227421035e-11,1.71753123251467e-08,0.0102802780716931,0.000682492060555606,0.00609254913591282,0.597744112409392,5.388776283289e-09,1.94039269465449e-07,3.45430394069413e-12,2.06751114457497e-12,0.338683727964777,6.08086062745394e-08,1.58282225732383e-06,1.05416343860092e-09,2.99440112234312e-12,3.15352615035299e-13,0.0465149785573161
"11650_6850",3.44525656381133e-08,7.99017032621891e-09,2.78345601771829e-08,0.0114755047154524,0.00290379656923429,0.00350729954475071,0.550079722192728,3.43465794590691e-08,7.84194302841227e-08,2.72622401712773e-12,1.4072739366047e-12,0.388333283824905,3.32465347839444e-08,2.07105298964414e-06,2.30062641918659e-10,1.69818746673564e-12,8.36500766322489e-13,0.0436981055733683
"11650_6950",6.33491932285411e-08,1.51726396466249e-08,5.89777169448882e-08,0.00646877919136792,0.00725203923736037,0.00481652267992454,0.568603534193918,2.37953845535679e-07,1.12024378038032e-07,1.44820229862198e-10,2.89116561759366e-11,0.377703509058765,8.61956671576995e-09,9.25982452081406e-06,1.7332163395774e-09,3.69755273258017e-11,4.52042635027819e-11,0.0351458577276755
"11650_7050",1.49620187460976e-09,6.68536142400415e-11,4.86209227479481e-10,0.0135422832352242,0.00302167988886393,0.00246712335862026,0.511544915377227,3.11751352604256e-08,5.34982823164939e-10,7.77581189950978e-12,4.05639077188875e-12,0.447169233440968,8.7137976922552e-09,7.95583866507987e-07,5.19077950481077e-10,1.28481323618623e-12,1.07268765698006e-13,0.0222539261097478
"11650_7150",1.61204004703246e-10,1.38589281158418e-11,1.59274958344415e-09,0.0411932836854392,0.000454896933135417,0.00239877417346107,0.51410889367032,3.11204793694245e-09,8.91139005227683e-09,1.95083970852761e-12,2.54225422383184e-13,0.406599866923878,2.5915545653582e-10,1.33761525141882e-07,1.59534704406654e-11,2.15541021220089e-11,4.58543897590713e-12,0.0352441367575372
"11650_7250",4.69157338236585e-08,2.83909391672682e-08,4.46880914239799e-07,0.0470189294985654,0.00402502848377376,0.00419483091102215,0.585544806274576,8.13648214644647e-07,1.13168460398574e-06,1.20752677186034e-08,2.28962784069412e-10,0.306072108506452,1.36297951563058e-07,1.24176370637879e-05,4.58140906365927e-09,4.03348330499705e-08,5.61439577854597e-08,0.0531291615057585
