"cell_ID","n03-GC-1","n02-PGC-1","n07-GC-2","n17-M/TC-3","n06-Transition","n01-OSNs","n13-AstrocyteLike","n09-GC-3","n14-GC-7","n10-GC-4","n05-PGC-2","n18-EPL-IN","n04-Immature","n16-M/TC-2","n08-PGC-3","n11-GC-5","n12-GC-6","n15-M/TC-1"
"11950_8350",0,0,0,0.0760855025605216,0,0,0,0.245680036240908,0.357923564478327,0,0,0,0,0,0,0.320310896720243,0,0
"11950_8450",0,0,0,0.521579551872248,0,0,0,0.206783735591644,0,0,0,0,0,0,0,0.231137989391451,0.0404987231446574,1.9984795027159e-18
"11950_8550",0,0.0291403607445917,0,0.534987974405619,0,0,0,0.169410626587984,0,0,0,0,0,0,0,0.125863239538417,0.114360289221593,0.0262375095017951
"11950_8650",0,0.0321258723361852,0,0.719447931271474,0,0,0,0.0310014274859642,0,0,0,0.00284755626176367,0,0,0,0,0.114634337187175,0.0999428754574383
"11950_8750",0.152632552390644,0.0372994647460239,0,0.415425291103538,0,0,0,0.12932867421068,0,0,0,0,0,0,0.0884196779699579,0,0.176894339579156,0
"11950_8850",0,0.27536418614002,0,0.308679672963889,0,0,0,0,0,0,0.104404624649911,0.134685001194726,0,0,0,0,0.174365555374681,0.00250095967677243
"11950_8950",0.439403051240362,0.0919090514184778,0,0.172882384306938,0.175810608873144,0.1184164603915,0,0.00157844376957805,0,0,0,-2.83614373611838e-20,0,0,0,0,0,0
"11950_9050",0,0,0.0631216235312448,2.88890484467687e-20,0,0.455738853761507,0,0.23240547116329,7.59252022208223e-21,0,0,0,0,0.248734051543958,0,0,0,0
"11950_9150",0,0.0737866300903653,-2.90189974257438e-20,0.089120367365324,0.0724446907783601,0.617940016675007,0,0.0404535917326998,0,0,0,1.87135559752094e-19,0,0,0,0,0.0741004838574468,0.032154219500797
"11950_9250",0,0.491462705198961,1.15546657268439e-18,0.00024198072080122,0,0,0,0,0.321726159946961,0,0,0,0,0,0,0,3.2781566508611e-20,0.186569154133277
"11950_9350",0,0,0,0.161439886899174,-2.79817296804141e-18,0.639278992593264,0,0.162814646574811,0,0,0,0,0,0,0,0,0,0.0364664739327507
"11950_9450",0,0.124004704390872,0,0.104574663763593,0,0.48914553477028,0,0.130969701995672,0,0,0,0,0,0,0,0,0.151305395079582,0
"11950_9550",0.221407425193951,0.362103748099425,0,0.148677957580982,0.0507417188174688,0.217069150308173,0,0,0,0,0,0,0,0,0,0,0,0
"11950_9650",0,0.0995418225067213,0,0.0304780176627338,0,0,0,0.280094000447211,0,0,0.181856420403274,0,0,0.284710600190365,0,0,0.123319138789695,0
"11950_9750",0,0.00285016175597316,0,0.470646741293402,0,0,0,0.163180450683658,0,0,0,0,0,0.319165840625691,0,0,0.0183588632645574,0.0257979423767182
"11950_9850",0.0103400661615307,0.11167877612212,0,0.572481808179725,0,0,0,0,0,0,0,0,0,0,0,0.174766494387561,0.0582869559662636,0.0724458991827994
"11950_9950",0,0,0,0.78330586533561,0,0,0,0,0,0,0,0,0,0,0,0.0116762653765724,0,0.205017869287817
"12050_10050",0,0,0,0.238773686411771,0,0,0,0.111740792614847,0,0,0,0.127325897354456,0,0,0,0.519793775690109,0.00236584792881752,0
"12050_10150",0,0,0,0.00187071317003477,0,0,0,0,0.65923953106707,0,0,0,0,0,0,0.338889755762895,0,0
"12050_10250",0,0,0,0.0220665648299742,0,0,0,0.156250028617985,0.472839051110982,0,0,0,0,0,0,0.348844355441059,0,0
"12050_10350",0,0,0.00192217071083114,0,0,0,0,0.139905464245518,0,0,0,0,0,0,0,0.85817236504365,0,0
"12050_10450",0,0,0.346436977654909,0.0178038330079531,0,0,0,0.308362121578595,0,0,0,0.000137163157868873,0.231791370084879,0,0,0.0952408318141867,0.000227702701608164,0
"12050_10550",0,0,0,0.00302438399731252,0,0,0,0.0733737215630141,0,0,0,0,0,0,0,0.923601894439673,0,0
"12050_10650",0,0,0,0,0,0,0,0.120829549198745,0.763501708006303,0,0,0,0,0,0,0.115668742794951,0,0
"12050_10750",0,0,0.351679392354154,0,0,0,0,0.189383834944094,0,0,0,0,0,0,0,0.294422704823933,0.164514067877819,0
"12050_10850",0,0,0.17334671516626,0.0353307784221912,0,0,0,0.24149042150315,-8.52406343385451e-19,0,0,-3.89784789693001e-20,0,0,0,0.549832084908399,0,0
"12050_10950",0,-1.38025331812953e-19,0,0.712170552216337,0,0,0,0.129366791720163,0,0,0,0,0,0,0,0,0.1584626560635,0
"12050_11050",0.000778127471482108,0,0,0.773980478650914,0,0,0,0.0775468168891893,0,0,0,0,0,0,0,0,0.120647281500776,0.0270472954876389
"12050_11150",0.00745938607055716,0.12134361630557,0,0.511225363393834,0,0,0,0,0,0,0,0,0,0,0,0.252867330813928,0.0439150684620581,0.0631892349540529
"12050_11250",0,0,0,0.740934664784723,0,0,0,0,0,0,0,0,0,0,0,0.0688167013496124,0.0781209364147126,0.112127697450952
"12050_11350",0,0.058852496180028,0,0.610009372656662,0,0,0,0,0,0,0,0,0,0,0,0,0.220192614462394,0.110945516700916
"12050_11450",0,0.0845798832823761,0,0.725751885526774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189668231190849
"12050_11550",0.105366169919814,0.165926559059069,0,0.327108630964789,0,0,0,0,0,0,0,0.258801218961622,0,0.0645107045142269,0,0,0.0782867165804776,0
"12050_11650",0,0.249456242777801,0,0.423376510003155,0,0.233688989051028,0,0,0,0,0,0,0,0,0,0,0,0.0934782581680163
"12050_11750",0,0.307986758571121,0.000279462657489356,0.132900859640594,0,0.418265734223806,0,0,0,0,0,0.0761642745851308,0,0,0,0,0,0.0644029103218588
"12050_11850",0,0,0,0.0640914287916803,-8.11301605961153e-18,0.28314473140784,0.300815790928499,0.0729338113217734,0.187300603908271,0,0,0,0,0,1.59501864769015e-19,0,0,0.091713633641937
"12050_11950",0,0,0,0.0973544085251718,0,0.521144865780414,0,0.196771417964163,0.151109495430789,0,0,0,0,0,0,0,0,0.0336198122994619
"12050_12050",0,0.97211236880522,-5.47984070305877e-20,0,0,0,0,0,0,0,0,0.0278876311947805,0,0,0,0,0,0
"12050_6350",0,0,0,0.545640981292828,0,0,0.203113866442065,0,0,0,0,0,0,0,0,0,0.251245152265107,0
"12050_6450",0.0652344206497525,0,0,0.176322094211496,0,0.281297428439197,0,0.288833967685559,0,0,0,0,0,0,0,0,0.188312089013996,0
"12050_6550",0.105134396489731,0,0.165501547581303,0.163510948554089,0,0.473394104821001,0,0.0599826805885045,0,0,0,0,0,0,0,0,0,0.0324763219653716
"12050_6650",0.118990515780436,2.53777761935255e-19,0.00315440930899694,0.107807444347988,0.493359540261823,0.276484198110878,0,0.000203892189878241,0,0,0,0,0,0,0,0,0,0
"12050_6750",0,0.177609435924764,0.0994460127111069,0.115290395535578,5.18894182065862e-19,0.439399327021722,0,0.125954283537133,0,0,0,0,0,0,0,0,0.0221534028626389,0.0201471424070575
"12050_6850",0,0.092142731989219,0,0.141235737689684,0,0.580120562980764,0,0.13554119391727,0,0,0,0,0,0,0,0,0,0.0509597734230629
"12050_6950",0,0.229722759715264,0,0,0,0.444087386150823,0,0,0,0,0.0868373763585604,0.102618222310276,0,0,0,0,0,0.136734255465076
"12050_7050",0,0.187227584020421,0,0.0475856412251562,0,0.286373891280797,0.165042933319955,0,0,0,0,0.223200283868961,0,0,0,0,0,0.0905696662847097
"12050_7150",0.211189122558294,0.0588327149630458,0,0.0106428557260201,3.19275690036993e-19,0,0.447000071207399,0,0,0,0,0.00037681068639229,0,0.271958424858849,0,0,0,0
"12050_7250",0,0.111022501602646,0,0.696293590639425,0,0,0,0.104201492905505,0,0,0,0.00382093586569099,0,0,0,0,0.0845726966110237,8.87823757090788e-05
"12050_7350",0,0,0.125390858006479,0.61875773751355,0,0,0,0.25281145937343,0,0,0,0,0,0,0,0,0.00273402221773441,0.000305922888806613
"12050_7450",0,0,0,0.461768918231885,0,0,0,0.278684725837467,0,0,0,0,0,0,0,0.16986697426131,0.089679381669337,0
"12050_7550",0,0,0,0.674719663907455,0,0,0,0,0,0,0,0,0,0,0,0.284806124769293,0.0404742113232521,0
"12050_7650",0,0,0,0.0664489308774487,0,0,0,0,0.251242782601447,0,0,0.123569598113924,0,0,0,0.558711006559981,2.7681847199886e-05,0
"12050_7750",0,0,0,-8.44530047668365e-20,0,0,0.587232410954507,0.0515139506166482,-8.38927175423478e-19,0,0,0,0,0,0,0.361253638428845,0,0
"12050_7850",0,0,0,0.000338430431651602,0,0,0,0.184476170148463,0.0204601961967005,0,0,0,0,0,0,0.794725203223185,0,0
"12050_7950",0,0,0,1.48164660753461e-19,0,0,0,0.112607189398866,0,0,0,0,0,0,0,0.887392810601134,0,0
"12050_8050",0,0,0,0.0661467819303999,0,0,0,0.226953690888898,0,0,0,0,0,0,0,0.706899527180702,3.78101956865129e-19,0
"12050_8150",0,0,0,0.00667419969315636,0,0,0,0.238463433832469,0.322645271671597,0,0,0,0,0,0,0.431768578334271,0.000448516468507025,0
"12050_8250",0,0,0.2369210631561,0.0417470981612665,0,0,0,0.185445714563124,0,0,0,0,0,0,0,0.534102291003676,0.00178383311583314,0
"12050_8350",0,0,0.205192554087762,0.0821719694279772,0,0,0,0.172685114506211,0,0,0,0,0,0,0,0.538039114788606,0.00191124718944385,0
"12050_8450",0,0,0.122629505149169,0.507282762544691,0,0,0,0.116223456166761,0,0,0,0,0,0,0,0.0719985834457843,0.057977798302333,0.123887894391262
"12050_8550",0,0.00314111722780175,0,0.500323481740485,0,0,0,0.168425351736963,0,0,0,0,0,0,0,0.20086622630414,0.12724382299061,0
"12050_8650",0,0.00173418890592542,0,0.498099511345107,0,0,0,0.153825866259858,0,0,0,0,0,0,0,0,0.158169319355632,0.188171114133477
"12050_8750",0.164108739197709,0.123417386528063,0,0.549160553753541,0,0,0,0.102934294286106,0,0,0,0,0,0,0,0,0.0187266963747103,0.0416523298598716
"12050_8850",0,0.230685642878922,0,0.00274084739029318,0,0,0,0.158160696253575,0,0,0,0.146337930031361,0,0.352589071661041,0,0,0.109485811784808,0
"12050_8950",0.328148563580336,0.209514200122442,0,0.0862663761990664,6.50636407266157e-18,0.321523130312376,0,0,0.0306180620930428,0,0,-1.39162726871537e-19,0,0,0,0,0,0.0239296676927362
"12050_9050",0,0.135995388143864,0.197017884276574,0.0939594351490329,0.0114281989466419,0.423655271428851,0,0.10513741561789,0,0,0,0,0,0,0,0,0,0.0328064064371468
"12050_9150",0,0.0498569944059127,0.0373525524713903,0.0648419241836847,-7.02721676417022e-19,0.541991384678402,0,0.105941769303402,0,0,0,0,0,0,0,0,0,0.200015374957209
"12050_9250",0.0790007437910077,3.08963201306284e-19,0,0.220380184665114,0,0.0994843416501298,0,0.316266610454218,0,0,0,0,0,0,0,0.00159498553035931,0.283273133909171,0
"12050_9350",0.107463309654277,-5.05694755300648e-19,0.176960441678126,0.112187947410076,0.101032407465752,0.416705541707535,0,0.0856503520842343,0,0,0,0,0,0,0,0,0,0
"12050_9450",0.0438276669397961,0.185424535384314,0,0,0,0.552227363657219,0,0,0.0644993191942506,0,0,0,0,0,0,0,0,0.15402111482442
"12050_9550",0,0.366409013245956,0,0.267833444027993,2.47686713856409e-18,0.308351085775627,0,-3.23146174291504e-20,0,0,0,0.00269482879516677,0,0,0,0,0,0.0547116281552578
"12050_9650",0.122210718602067,0.15401544942344,0,0.481569222646583,0,0,0,0.137494577652778,0,0,0,0,0,0,0,0,0.104710031675133,6.80734633567942e-20
"12050_9750",0,0.169764149465922,0,0.653180484085748,0,0,0,0,0,0,0,0.0867796684870309,0,0,0,0,0.0503338855207899,0.0399418124405096
"12050_9850",0,0.0588646826733998,0,0.606767278801631,0,0,0,0.142511782934702,0,0,0,0,0,0,0,0,0.191856255590266,0
"12050_9950",0,5.34707406788081e-05,0,0.700389302718808,0,0,0,0,0,0,0,0,0,0,0,0,0.192325634737709,0.107231591802804
"12150_10050",0,0,0,0.656050412184577,0,0,0,0.0654341379712322,0,0,0,0,0,0,0,0.277245686356226,0.00126976348796478,0
"12150_10150",0,0,0,0.0242900646331911,0,0,0,0.199946605760955,0.54691698886798,0,0,0,0,0,0,0.228846340737874,-1.06322518137993e-19,0
"12150_10250",0,0,0.0586983337793426,0.0520663870908386,0,0,0,0.201631465366874,0,0,0,0,0,0,0,0.687603813762945,4.88702083756058e-18,0
"12150_10350",0,0,-7.32148425646037e-18,0.0350325147618996,0,0,0,0.120708000604038,-9.60242924562553e-19,0,0,0,0,0,0,0.844259484634063,0,0
"12150_10450",0,0,0,0.0360490608421373,0,0,0,0.119153552844465,0.178743779067314,0,0,0,0.108088186866569,0,0,0.557965420379514,0,0
"12150_10550",0,0,0,7.47103897635645e-05,0,0,0,0.284974858295972,1.6667102786652e-05,0,0,0,0,0,0,0.714933764211477,0,0
"12150_10650",0,0,0,0.00559989717687036,0,0,0,0.143090061631991,0.441464521074613,0,0,0,0,0,0,0.409845520116526,-2.29160191999874e-17,0
"12150_10750",0,0,0.108238877667239,0,0,0,0,0.320102363722311,0,0,0,-9.79709042520498e-20,0,0,0,0.57165875861045,4.23372154403063e-18,0
"12150_10850",0,0,0,0,0,0,0,0.348827518259273,3.78216697517296e-18,0,0,0,0,0,0,0.651172481740727,0,0
"12150_10950",0,0,0,0.185301285729919,0,0,0,0,0,0,0,0.259245074642439,0,0,0,0.55371943677359,0.00173420285405274,0
"12150_11050",0.0432200860064674,0,0,0.846950152480592,0,0,0,0,0,0,0,0,0,0,0,9.51521729984037e-19,0.0450403457904688,0.064789415722472
"12150_11150",0,0,0,0.693593496046913,0,0,0,0.138661236891894,0,0,0,0,0,0,0,0,0.0893298221745395,0.0784154448866533
"12150_11250",0,0.113940200399209,0.306418233008927,0.470712845212637,0,0,0,0,0,0,0,0,0,0,0,0.0258304212611205,0.0830983001181067,0
"12150_11350",0,0.202674458236715,5.9748421378283e-20,0.475493771796203,0,0,0,0,0,0,0,0,0,0,0,0.189287202365652,0,0.13254456760143
"12150_11450",0,0.111068983508929,0.13599316337064,0.661359516115268,0,0,0,0,0,0,0,0,0,0,0,0,0.00223819467540759,0.0893401423297556
"12150_11550",0,0.123507691842628,0,0.489198396668648,0,0,0,0,0,0,0,0.147284228914447,0,0,0,0,0.073413468672746,0.166596213901531
"12150_11650",0.416919841182109,0.219027072396669,0,0,0,0,0,0,0,0,0,0.226102732963015,0,0,0,0,0,0.137950353458207
"12150_11750",0,0.274375150132599,0,0.357100689270217,0,0.16767894429187,0,0,0,0,0,0.0665651893712927,0,0,0,0,0.129312609250239,0.00496741768378172
"12150_11850",0.0470806935676229,0.124642590984492,0.00227654674648479,0.190288097260478,0.140210257531343,0.445228912447216,0,-5.5913150464731e-20,0,0,0,0.0191644810854816,0,0,0,0,0.00923551878824838,0.0218729015886342
"12150_11950",0,0.058296190889647,0,0.154492207280742,0,0.52618171360789,0,0.0865090751679131,0.0639055016062636,0,0,0,0,0,0,0,0,0.110615311447544
"12150_12050",0,0.212963993173109,0,0,0,0.443980365335403,0,0,0.341432247244039,0,0,0.0016233942474489,0,0,0,0,0,0
"12150_6350",0,0.0025365687882922,0,0,0,0.412602803347545,0,0,0.304466181053339,0,0,0,0,0.10420954422839,0,0,0,0.176184902582433
"12150_6450",0,0.115299234996769,0,0.0901591669133014,0,0.46016780222065,0,0.33437379586928,0,0,0,6.15679629723075e-19,0,0,0,0,0,0
"12150_6550",0,0,0,0.0866420006109934,0,0.628803370312481,0,0.186309246948586,-7.58277384599282e-20,0,0,0,0,0,0,0,0,0.0982453821279394
"12150_6650",1.23632976142636e-19,0,0.132969636593519,0,0,0.000528804024436813,0.684832429310423,7.83334345265475e-05,0,0,0,0,0,0,0,0,0,0.181590796637094
"12150_6750",0,0.00786958261906451,0.0401359086080271,0,0,0.423864074901134,0,0.134535942266422,0,0,0,0,0,0,0,0,0,0.393594491605352
"12150_6850",0.103633985883551,1.15873933602588e-05,0.256235705089343,0.0401983638897077,0,0.429526867848091,0.170393489895947,0,0,0,0,0,0,0,0,0,0,0
"12150_6950",0,0.241353560395894,0.0157659549536983,0.12845484053996,0.174640133939393,0.35355769582753,0,0,0,0,0,0,0,0,0,0,0,0.0862278143435248
"12150_7050",0.220850305544125,0.0652706092339604,0,0.0280310859327976,1.41678845285671e-18,0.361450956135824,0,9.83301737384215e-19,0.190374825396751,0,0,0,0,0,0,0,0,0.134022217756542
"12150_7150",0.12775322375812,0.0650636643931327,0,0.063779575724426,0,0,0.679593507527858,1.11101775880209e-20,0,0,0,0,0,0,0,0,3.65869431678044e-05,0.0637734416532956
"12150_7250",0,0.03131796283825,0,0.583684888493558,0,0,0.297561264850179,0,0,0,0,0,0,0,0,0,0.00055837214171592,0.0868775116762963
"12150_7350",0,0,0.0610739674774041,0.808112790302526,0,0,0,0.107751515777985,0,0,0,0,0,0.0229738917963172,0,0,8.78346457673508e-05,7.03269154794473e-19
"12150_7450",0,0.04147338192735,0,0.359189478023576,0,0,0,0,0,0,0,0.161940502289553,0,0,0,0.155306441538281,0.114910138382793,0.167180057838446
"12150_7550",0,0,0,0.605961133645775,0,0,0,0.14984440224456,0,0,0,0,0,0,0,0.139897709266728,0.104296754842937,0
"12150_7650",0,0,0,0.0416152445510084,0,0,0,0,0.597005561625527,0,0,0,0,0,0,0.361379193823465,-1.49166823985162e-18,0
"12150_7750",0,0,0,0,0,0,0,0.226822384123522,0.297149635177524,0,0,0,0,0,0,0.476027980698954,-8.8602471422334e-18,0
"12150_7850",0,0,0,0.000733443777650461,0,0,0,0.258442441960678,0,0,0,0,0,0,0,0.740824114261671,1.72627384262092e-18,0
"12150_7950",0,0,0.0502684789817337,0.0837724948931514,0,0,0,0.204415925260423,0,0,0,0,0,0,0,0.661543100864692,1.49191671996499e-18,0
"12150_8050",0,0,0,0.0632221626803307,0,0,0,0.231975315385454,0,0,0,1.5847781016966e-18,0,0,0,0.704802521934215,0,0
"12150_8150",0,0,0,0.0188987362014176,0,0,0,0.326184203986584,0,0,0,1.04001907220145e-19,0,0,0,0.654917059811998,0,0
"12150_8250",0,0,0,0.0346636932087828,0,0,0,0,0,0,0,0.121841296047004,0,0,0,0.843495010744213,3.02018014725416e-20,0
"12150_8350",0,0,0.286129305019556,0.0503890433225502,0,0,0,0.165320838049034,0,0,0,0,0,0,0,0.49816081360886,0,0
"12150_8450",0,0,0,0.201401623979677,0,0,0,0,0,0,0,0.420055490046895,0,0,0,0.0357887056016166,0.342754180371812,0
"12150_8550",0,0,0.0527792053706525,0.616417575214087,0.177053378228967,0,0,0.092068058237441,0,0,0,0,0,0,0,0.0608615563513556,0.000820226597496736,0
"12150_8650",0,0.0436338180661134,0,0.439411552324798,0,0,0,0.324292526260355,0,0,0,0,0,0,0,0,0.191891207687232,0.00077089566150181
"12150_8750",0,0.080104417954908,0,0.662870571037484,0,0,0,0.140771265572144,0,0.0273066189509456,0,0,0,0,0,0,0.0586400732245229,0.0303070532599955
"12150_8850",0.288103057785785,0.00136362326191944,0,0.0852283216786352,0,0,0,0.0618883982328816,0,0,0.140674138584891,0.127006714163102,0,0.196338297116106,0,0,0.0993974491766802,0
"12150_8950",0.402579307945877,0.0985575981682687,0,0,0,0.149569393562988,0,0,0,0,0,0.303032007232712,0,0,0,0,0,0.0462616930901554
"12150_9050",0,0.109129225225251,0.0404697302199077,0.0523895423914577,0,0.529521244134025,0,0.191044034657174,0.0774462233721844,0,0,0,0,0,0,0,0,0
"12150_9150",0,0.00778207774481046,0,0.047580599149714,5.64159807572314e-19,0.377939247860304,0,0.318259020984817,0,0,0,0,0,0.213057540215266,0,0,0,0.0353815140450883
"12150_9250",0.400065603129022,0,0.101713613649165,0.178876810172768,0,0,0.18135707715974,0,0,0,0,-1.41942713330933e-20,0,0,0,0,0,0.137986895889306
"12150_9350",0,0,0,0.0385898473134316,2.48422936835551e-18,0.701678291844521,0,0.0566035831160404,0,0,0,0,0,0.169066110383539,0,0,0,0.0340621673424679
"12150_9450",0.506870812181668,1.23061454658187e-18,0,0.0958329040781646,0,0.117935037610513,0,0,0.279361246129653,0,0,0,0,0,0,0,0,0
"12150_9550",0.112836945086906,0.261650851654634,0,0.167223009604804,0,0,0,0,0,0,0.120198353208274,0.338090840445382,0,0,0,0,-3.6210420541852e-19,0
"12150_9650",0.106143654795935,0.15118156949802,0,0.387046337052136,0,0,0,0.0641457326365444,0,0,0.166798765086029,0,0,0,0,0,0.124683940931336,1.61362176277216e-20
"12150_9750",0,0.075401652837972,0,0.498324937862925,0,0,0,0,0,0,0,0,0,0.258816320454631,0,0,0.159037446967787,0.00841964187668515
"12150_9850",0,0.269176791587722,0,0.557508352210038,0,0,0,0,0,0,0,0,0,0,0,0,0.00175103723959662,0.171563818962643
"12150_9950",0.0565461568674757,0,0,0.696150935509183,0,0,0,0.0834662890927242,0,0,0,0,0,0,0,0,0.051106055953772,0.112730562576845
"12250_10050",0,0,0,0.691533019668889,0,0,0,0.100046982308704,0,0,0,0,0,0,0,0.186898102944772,0.0215218950776346,0
"12250_10150",0,0,0,0.0382326221332697,0,0,0,0,0,0,0,0.214619419577373,0,0,0,0.747147958289358,1.14482967984053e-19,0
"12250_10250",0,0,0,0.0452621589289152,0,0,0,0,0.588568107253469,0,0,0,0,0,0,0.366169733817616,-7.84799935262492e-18,0
"12250_10350",0,0,0,1.35908218522399e-19,0,0,0,0.10916402436199,0.00757839045232506,0,0,0,0,0,0,0.883257585185685,0,0
"12250_10450",0,0,0,0.00980960025716456,0,0,0,0.121026674596451,0.182335502066042,0,0,0,0.149106835596109,0,0,0.537721387484234,0,0
"12250_10550",0,0,-1.56177384163456e-18,0.0604229826166232,0,0,0,0.20515091369757,0,0,0,0,0,0,0,0.734426103685807,0,0
"12250_10650",0,0,0,0.100723743957211,0,0,0,0.213248606412549,0,0,0,0,0,0,0,0.663526748783339,0.022500900846901,0
"12250_10750",0,0,0.420293750035434,0.121628352257201,0,0,0,0,0,0,0,0,0,0,0,0.458077897707365,-1.29885051847561e-18,0
"12250_10850",0,0,0,0,0,0,0,0.160717881004085,0.569493061674769,0,0,0,0,0,0,0.269373855930969,0.000415201390176065,0
"12250_10950",0,0,0.426527171060998,0.250319396681682,0,0,0,0.221105492277374,0,0,0,0,0,0,0,0.0519890307931887,0.0500589091867573,0
"12250_11050",0,0,0,0.63708019830241,0,0,0,0,0,0,0,-2.48491819899945e-19,0,0,0,0,0.33014516042559,0.032774641272
"12250_11150",0.0284274970997301,0,0,0.783371082175693,0,0,0,0.0598690064523856,0,0,0,0,0,0,0,0.0690915908678786,0.00116608117506655,0.0580747422292459
"12250_11250",0,0.0314990157305795,0,0.373396605221945,0,0,0,0.186758743123392,0,0,0,0,0,0,0,0.199087784116038,0.109141858958616,0.100115992849429
"12250_11350",0,0,0,0.536989386801216,0,0,0,0.194036105536998,0,0,0,0,0,0,0,0,0.268974507661785,0
"12250_11450",0,0.00400740773275135,0,0.578572336393831,0,0,0,0,0,0,0,0,0,0,0,0,0.310137107919597,0.107283147953821
"12250_11550",0,0.0381926020702397,0,0.749228739108641,0,0,0,0.115274575958013,0,0,0,0,0,0,0,0,0,0.097304082863106
"12250_11650",0,0.139455068439843,0,0.816730780653185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438141509069725
"12250_11750",0,0,0,0.36501236105971,0,0,0,0.23182779218046,0,0,0.167579548862053,0,0,0,0,0.231477553760318,0.00410274413745839,0
"12250_11850",0,0.246372582736737,0,0.20832255870946,0,0.437969779403416,0,0,0.00124733819000437,0,0,5.23139214186684e-20,0,0,0,0,0,0.106087740960383
"12250_11950",0,0.0320893891018677,0,0.10053205320121,0,0.623913746644799,0,0.0555127094715226,0.132918703172226,0,0,0,0,0,0,0,0,0.0550333984083743
"12250_12050",0,0,0,0.239272308740577,0.23003974321581,0.530687948043613,0,0,0,0,0,0,0,0,0,0,0,0
"12250_6350",0.199739948849141,0,0,0.0437019509084683,0,1.92208232817713e-17,0.729348223102395,0,2.11083823189621e-18,0,0,0,0,0,0,0.00345774046904334,0,0.0237521366709525
"12250_6450",0,0.0642258019366737,0,0.219408899798452,0,0.564179318784329,0,0.148274507125241,0,0,0,0,0,0,0,0,0.00391147235530484,0
