cell_label,brain_section_label,feature_matrix_label,donor_label,donor_genotype,donor_sex,cluster_alias,z,subclass_confidence_score,cluster_confidence_score,high_quality_transfer,neurotransmitter,class,subclass,supertype,cluster,neurotransmitter_color,class_color,subclass_color,supertype_color,cluster_color,n_counts
277337873316054890211568454319954568078,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5255,0.3,0.9999585646313652,0.8679435571271665,True,,33 Vascular,333 Endo NN,1193 Endo NN_1,5311 Endo NN_1,#666666,#858881,#994567,#00992A,#CC3D76,215.0
282159019964679195501850384527407603392,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1302,0.3,0.999994152786095,0.8004656983176978,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0538 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#00FF8C,76.0
284068293689849748819923943408802221235,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,14951,0.3,0.9899726438353076,0.8722316747830701,True,,30 Astro-Epen,320 Astro-OLF NN,1166 Astro-OLF NN_1,5231 Astro-OLF NN_1,#666666,#594a26,#FF73CF,#26FF8F,#45997D,263.0
296943770918979339031505375454582308434,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,14939,0.3,0.8271745995342201,0.786414864039095,True,,30 Astro-Epen,319 Astro-TE NN,1163 Astro-TE NN_3,5225 Astro-TE NN_3,#666666,#594a26,#3DCCB1,#a8afa5,#551799,133.0
299777597231843681290222198708840696922,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1336,0.3,0.9999903628852226,0.5320337285397735,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0547 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#579945,117.0
301939801106194438219517821537818358344,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1335,0.3,0.9999410284190112,0.6309303888689952,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0540 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#CCA17A,196.0
312144468773946271793512536069516396038,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1335,0.3,0.9999811589086042,0.6702212410099345,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0540 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#CCA17A,217.0
320857759894215255306131274223420971874,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1302,0.3,0.9999880179324178,0.946525786961217,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0538 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#00FF8C,47.0
321002184418843954861453892198446106315,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5255,0.3,0.9999871318499468,0.7320784760571093,True,,33 Vascular,333 Endo NN,1193 Endo NN_1,5311 Endo NN_1,#666666,#858881,#994567,#00992A,#CC3D76,325.0
32242058590805713607802198728965128048,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1302,0.3,0.999969072433166,0.5395757782570958,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0538 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#00FF8C,76.0
328376919630317372255287060915091330142,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1284,0.3,0.9966769815923168,0.9966769815923168,True,GABA,05 OB-IMN GABA,039 OB Meis2 Thsd7b Gaba,0147 OB Meis2 Thsd7b Gaba_5,0527 OB Meis2 Thsd7b Gaba_5,#FF3358,#1b4332,#FF99F7,#459990,#3DCC94,231.0
331026985488128397459320920679327838852,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1299,0.3,0.9823743433114588,0.7505258048766069,True,GABA,05 OB-IMN GABA,040 OB Trdn Gaba,0148 OB Trdn Gaba_1,0529 OB Trdn Gaba_1,#FF3358,#1b4332,#684599,#992E33,#995C90,211.0
339114204685260092250935405283210430988,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1300,0.3,0.9999773866270116,0.7381801019522746,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0157 OB-in Frmd7 Gaba_8,0567 OB-in Frmd7 Gaba_8,#FF3358,#1b4332,#FF0073,#990001,#CC00B3,294.0
40389850111579496480923789767955484895,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1335,0.3,0.999988617933745,0.7794319173926342,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0540 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#CCA17A,181.0
46367073777297373574358697512193562995,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1314,0.3,0.8346742590455245,0.690711248119428,True,GABA,05 OB-IMN GABA,039 OB Meis2 Thsd7b Gaba,0144 OB Meis2 Thsd7b Gaba_2,0524 OB Meis2 Thsd7b Gaba_2,#FF3358,#1b4332,#FF99F7,#0005FF,#000099,230.0
47067271457671395959922746073197680266,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1322,0.3,0.9999830366497192,0.7624404525002989,True,GABA,05 OB-IMN GABA,040 OB Trdn Gaba,0149 OB Trdn Gaba_2,0530 OB Trdn Gaba_2,#FF3358,#1b4332,#684599,#3D4966,#992E36,106.0
60885563041143775764929453700337387872,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1305,0.3,0.9999541047757768,0.6092098684150506,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0533 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#CC7A9F,276.0
65031549299309543788472049092982572713,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1286,0.3,0.9955322869296136,0.7491522848593586,True,GABA,05 OB-IMN GABA,039 OB Meis2 Thsd7b Gaba,0144 OB Meis2 Thsd7b Gaba_2,0522 OB Meis2 Thsd7b Gaba_2,#FF3358,#1b4332,#FF99F7,#0005FF,#7ACC8E,246.0
71018875212243080856855203717931360345,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1305,0.3,0.9999635085267548,0.5415131913780534,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0533 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#CC7A9F,345.0
73432741671980747619383316626775190694,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1374,0.3,0.9999944084077504,0.99331402897351,True,GABA,05 OB-IMN GABA,043 OB-mi Frmd7 Gaba,0161 OB-mi Frmd7 Gaba_1,0579 OB-mi Frmd7 Gaba_1,#FF3358,#1b4332,#FF99A7,#715CCC,#3DCCC8,468.0
75778634624271882643842446936340111837,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1335,0.3,0.9999668012044172,0.8784107166523303,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0540 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#CCA17A,422.0
92737922253099953502411742804732375710,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1306,0.3,0.9999718364381808,0.5778640195258233,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0534 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#00995D,156.0
98848996337940131680402153543265013922,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1286,0.3,0.9999955432479216,0.984101729426046,True,GABA,05 OB-IMN GABA,039 OB Meis2 Thsd7b Gaba,0144 OB Meis2 Thsd7b Gaba_2,0522 OB Meis2 Thsd7b Gaba_2,#FF3358,#1b4332,#FF99F7,#0005FF,#7ACC8E,292.0
102305548536292940127992672877658654470,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5283,0.3,0.999981861358916,0.999981861358916,True,,34 Immune,334 Microglia NN,1194 Microglia NN_1,5312 Microglia NN_1,#666666,#825f45,#CC1F4E,#62CC3D,#651FCC,71.0
104106243009487584222678487322100761982,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5267,0.3,0.9999937988738488,0.8851391434602307,True,,34 Immune,335 BAM NN,1195 BAM NN_1,5313 BAM NN_1,#666666,#825f45,#66493D,#32662E,#EEFF99,77.0
106430758005237323822908475402593808456,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,626,0.3,0.9999912894988688,0.53544707798695,True,GABA,06 CTX-CGE GABA,046 Vip Gaba,0178 Vip Gaba_6,0645 Vip Gaba_6,#FF3358,#CCFF33,#663D47,#7A96CC,#99682E,321.0
116688160560464740115504460066964794491,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5283,0.3,0.999978920907416,0.999978920907416,True,,34 Immune,334 Microglia NN,1194 Microglia NN_1,5312 Microglia NN_1,#666666,#825f45,#CC1F4E,#62CC3D,#651FCC,196.0
120039313292176426184261440687111115348,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5255,0.3,0.9999609245833788,0.712681094332551,True,,33 Vascular,333 Endo NN,1193 Endo NN_1,5311 Endo NN_1,#666666,#858881,#994567,#00992A,#CC3D76,144.0
127511177298679315029502802179472386366,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1384,0.3,0.9999893846705258,0.8852979052351799,True,GABA,05 OB-IMN GABA,042 OB-out Frmd7 Gaba,0158 OB-out Frmd7 Gaba_1,0569 OB-out Frmd7 Gaba_1,#FF3358,#1b4332,#CC6D3D,#4A0066,#998317,241.0
132458965861397412899122447480010920338,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1391,0.3,0.9999897669217566,0.5128404584043409,True,GABA,05 OB-IMN GABA,044 OB Dopa-Gaba,0162 OB Dopa-Gaba_1,0587 OB Dopa-Gaba_1,#FF3358,#1b4332,#96CC7A,#CC5C5C,#CC3DB6,234.0
137771778712234479719176780224433047229,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1376,0.3,0.998095230639511,0.9241390286282312,True,GABA,05 OB-IMN GABA,043 OB-mi Frmd7 Gaba,0161 OB-mi Frmd7 Gaba_1,0581 OB-mi Frmd7 Gaba_1,#FF3358,#1b4332,#FF99A7,#715CCC,#FF7C73,69.0
145628675921325367399566893627157130819,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,14951,0.3,0.9548105785516442,0.7349403745978839,True,,30 Astro-Epen,320 Astro-OLF NN,1166 Astro-OLF NN_1,5231 Astro-OLF NN_1,#666666,#594a26,#FF73CF,#26FF8F,#45997D,636.0
150108840739334110549279484281523157665,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,14951,0.3,0.9895887749599432,0.8073204088691016,True,,30 Astro-Epen,320 Astro-OLF NN,1166 Astro-OLF NN_1,5231 Astro-OLF NN_1,#666666,#594a26,#FF73CF,#26FF8F,#45997D,188.0
150526473641408277906581289906311912820,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1384,0.3,0.9012736038071338,0.5615996178047012,True,GABA,05 OB-IMN GABA,042 OB-out Frmd7 Gaba,0158 OB-out Frmd7 Gaba_1,0569 OB-out Frmd7 Gaba_1,#FF3358,#1b4332,#CC6D3D,#4A0066,#998317,83.0
152625721474090905340058303227361302116,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1392,0.3,0.999990347513288,0.6845015409838603,True,Dopa,05 OB-IMN GABA,044 OB Dopa-Gaba,0162 OB Dopa-Gaba_1,0589 OB Dopa-Gaba_1,#fcf04b,#1b4332,#96CC7A,#CC5C5C,#7ACC8C,319.0
155847850785882676395913648846292658319,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1288,0.3,0.9999897187835592,0.9999897187835592,True,GABA,05 OB-IMN GABA,039 OB Meis2 Thsd7b Gaba,0146 OB Meis2 Thsd7b Gaba_4,0526 OB Meis2 Thsd7b Gaba_4,#FF3358,#1b4332,#FF99F7,#664A3D,#3D6166,127.0
161004586642188228231907706422343950248,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5254,0.3,0.999972861950718,0.6329490323627454,True,,33 Vascular,333 Endo NN,1193 Endo NN_1,5310 Endo NN_1,#666666,#858881,#994567,#00992A,#FFB473,185.0
170531454647357830144602474982377819423,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5255,0.3,0.9999827722907662,0.5777345196789452,True,,33 Vascular,333 Endo NN,1193 Endo NN_1,5311 Endo NN_1,#666666,#858881,#994567,#00992A,#CC3D76,195.0
179774550353643886719005367758685701781,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1386,0.3,0.9999897352412408,0.9645837859362624,True,GABA,05 OB-IMN GABA,042 OB-out Frmd7 Gaba,0158 OB-out Frmd7 Gaba_1,0572 OB-out Frmd7 Gaba_1,#FF3358,#1b4332,#CC6D3D,#4A0066,#1F4466,300.0
189972596060146997367909644216750085689,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,2695,0.3,0.9999960099478116,0.7152935571772882,True,Glut,03 OB-CR Glut,035 OB Eomes Ms4a15 Glut,0132 OB Eomes Ms4a15 Glut_3,0492 OB Eomes Ms4a15 Glut_3,#2B93DF,#D00000,#7F1FCC,#00993B,#1C0F66,530.0
19113330176253071259297059154175569628,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1306,0.3,0.9999575100240794,0.5057414337800537,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0534 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#00995D,359.0
200523549965763990944326515507376653440,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1384,0.3,0.9999815376648212,0.8582770797526904,True,GABA,05 OB-IMN GABA,042 OB-out Frmd7 Gaba,0158 OB-out Frmd7 Gaba_1,0569 OB-out Frmd7 Gaba_1,#FF3358,#1b4332,#CC6D3D,#4A0066,#998317,252.0
200883729626534099083045070689595385691,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5255,0.3,0.9999796751792724,0.7273503883653195,True,,33 Vascular,333 Endo NN,1193 Endo NN_1,5311 Endo NN_1,#666666,#858881,#994567,#00992A,#CC3D76,120.0
201781585353189459705329215796435617634,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1392,0.3,0.999977394626705,0.6606179318202441,True,Dopa,05 OB-IMN GABA,044 OB Dopa-Gaba,0162 OB Dopa-Gaba_1,0589 OB Dopa-Gaba_1,#fcf04b,#1b4332,#96CC7A,#CC5C5C,#7ACC8C,150.0
214401255208024003968102649324001762516,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,14953,0.3,0.8447659415189653,0.565935931981288,True,,30 Astro-Epen,320 Astro-OLF NN,1166 Astro-OLF NN_1,5232 Astro-OLF NN_1,#666666,#594a26,#FF73CF,#26FF8F,#FF2630,506.0
222033891004072986003566245361187218890,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1397,0.3,0.9999807232162614,0.5592315968676665,True,GABA,05 OB-IMN GABA,044 OB Dopa-Gaba,0162 OB Dopa-Gaba_1,0584 OB Dopa-Gaba_1,#FF3358,#1b4332,#96CC7A,#CC5C5C,#991759,399.0
231834871807856363964448991241885996918,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1374,0.3,0.9994184884129854,0.9994184884129854,True,GABA,05 OB-IMN GABA,043 OB-mi Frmd7 Gaba,0161 OB-mi Frmd7 Gaba_1,0579 OB-mi Frmd7 Gaba_1,#FF3358,#1b4332,#FF99A7,#715CCC,#3DCCC8,366.0
23231114658037763918785425855346600600,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5241,0.3,0.936964859571398,0.9073321562300104,True,,32 OEC,328 OEC NN,1185 OEC NN_1,5291 OEC NN_1,#666666,#996B2E,#FF99CF,#3D5266,#995C88,75.0
247112143913160825989878135963934337562,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,2876,0.3,0.99998668750027,0.9648563030542504,True,Glut,03 OB-CR Glut,035 OB Eomes Ms4a15 Glut,0131 OB Eomes Ms4a15 Glut_2,0490 OB Eomes Ms4a15 Glut_2,#2B93DF,#D00000,#7F1FCC,#51663D,#EBFF99,156.0
254573830726335893332418745192119078600,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5254,0.3,0.9999871819006046,0.8437337797941866,True,,33 Vascular,333 Endo NN,1193 Endo NN_1,5310 Endo NN_1,#666666,#858881,#994567,#00992A,#FFB473,64.0
255877559267157886902240839476522365871,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1384,0.3,0.999433890772871,0.6034162836723301,True,GABA,05 OB-IMN GABA,042 OB-out Frmd7 Gaba,0158 OB-out Frmd7 Gaba_1,0569 OB-out Frmd7 Gaba_1,#FF3358,#1b4332,#CC6D3D,#4A0066,#998317,321.0
270103101065267492332333605031832056866,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1288,0.3,0.99998952118592,0.99998952118592,True,GABA,05 OB-IMN GABA,039 OB Meis2 Thsd7b Gaba,0146 OB Meis2 Thsd7b Gaba_4,0526 OB Meis2 Thsd7b Gaba_4,#FF3358,#1b4332,#FF99F7,#664A3D,#3D6166,346.0
285417030981881542450179721659537361390,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1281,0.3,0.99453230791379,0.5880672408112405,True,GABA,05 OB-IMN GABA,045 OB-STR-CTX Inh IMN,0170 OB-STR-CTX Inh IMN_5,0617 OB-STR-CTX Inh IMN_5,#FF3358,#1b4332,#819945,#CC3E1F,#CC3DC9,184.0
299348381670607099112110720275788503502,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5254,0.3,0.9999812359775884,0.9529030572598852,True,,33 Vascular,333 Endo NN,1193 Endo NN_1,5310 Endo NN_1,#666666,#858881,#994567,#00992A,#FFB473,62.0
302880159559778431112485310528589821840,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1385,0.3,0.9672536386802284,0.6297603973797667,True,GABA,05 OB-IMN GABA,042 OB-out Frmd7 Gaba,0158 OB-out Frmd7 Gaba_1,0571 OB-out Frmd7 Gaba_1,#FF3358,#1b4332,#CC6D3D,#4A0066,#FF8873,283.0
303745910532445313915895098405909967634,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1384,0.3,0.8245263580398378,0.8245263580398378,True,GABA,05 OB-IMN GABA,042 OB-out Frmd7 Gaba,0158 OB-out Frmd7 Gaba_1,0569 OB-out Frmd7 Gaba_1,#FF3358,#1b4332,#CC6D3D,#4A0066,#998317,150.0
308616307666451810258281331187533416883,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5283,0.3,0.9999899183969012,0.9999899183969012,True,,34 Immune,334 Microglia NN,1194 Microglia NN_1,5312 Microglia NN_1,#666666,#825f45,#CC1F4E,#62CC3D,#651FCC,46.0
308965091865291491022618399406445463384,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,2874,0.3,0.9999935363693062,0.898906131193476,True,Glut,03 OB-CR Glut,035 OB Eomes Ms4a15 Glut,0131 OB Eomes Ms4a15 Glut_2,0488 OB Eomes Ms4a15 Glut_2,#2B93DF,#D00000,#7F1FCC,#51663D,#665B2E,201.0
320117896035457646715745987057648805810,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,2877,0.3,0.9999804293647538,0.6592925678659629,True,Glut,03 OB-CR Glut,035 OB Eomes Ms4a15 Glut,0131 OB Eomes Ms4a15 Glut_2,0491 OB Eomes Ms4a15 Glut_2,#2B93DF,#D00000,#7F1FCC,#51663D,#8800FF,431.0
334486021830044111922512794231892203345,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1392,0.3,0.9999770332367218,0.6847864420032279,True,Dopa,05 OB-IMN GABA,044 OB Dopa-Gaba,0162 OB Dopa-Gaba_1,0589 OB Dopa-Gaba_1,#fcf04b,#1b4332,#96CC7A,#CC5C5C,#7ACC8C,150.0
335365312465697580081469724629045858099,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5283,0.3,0.999966549250814,0.999966549250814,True,,34 Immune,334 Microglia NN,1194 Microglia NN_1,5312 Microglia NN_1,#666666,#825f45,#CC1F4E,#62CC3D,#651FCC,32.0
47005948958065853099712506616392564156,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1376,0.3,0.8890746928691882,0.8349060890483272,True,GABA,05 OB-IMN GABA,043 OB-mi Frmd7 Gaba,0161 OB-mi Frmd7 Gaba_1,0581 OB-mi Frmd7 Gaba_1,#FF3358,#1b4332,#FF99A7,#715CCC,#FF7C73,56.0
52061133668836542912245662538468030111,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5241,0.3,0.9999932793258944,0.989936005589441,True,,32 OEC,328 OEC NN,1185 OEC NN_1,5291 OEC NN_1,#666666,#996B2E,#FF99CF,#3D5266,#995C88,327.0
64519456460292689397122306414570137661,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1392,0.3,0.9999805914714828,0.6396908552433691,True,Dopa,05 OB-IMN GABA,044 OB Dopa-Gaba,0162 OB Dopa-Gaba_1,0589 OB Dopa-Gaba_1,#fcf04b,#1b4332,#96CC7A,#CC5C5C,#7ACC8C,314.0
66530783381647881871433369003519178652,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,2873,0.3,0.99999272172575,0.99999272172575,True,Glut,03 OB-CR Glut,035 OB Eomes Ms4a15 Glut,0133 OB Eomes Ms4a15 Glut_4,0494 OB Eomes Ms4a15 Glut_4,#2B93DF,#D00000,#7F1FCC,#7ACCA8,#006635,297.0
70216844370741180868003505659902878465,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,2876,0.3,0.9999877673281642,0.9999877673281642,True,Glut,03 OB-CR Glut,035 OB Eomes Ms4a15 Glut,0131 OB Eomes Ms4a15 Glut_2,0490 OB Eomes Ms4a15 Glut_2,#2B93DF,#D00000,#7F1FCC,#51663D,#EBFF99,242.0
85035554857346268056440805988898828192,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1395,0.3,0.9999822787339188,0.545781986072336,True,Dopa,05 OB-IMN GABA,044 OB Dopa-Gaba,0162 OB Dopa-Gaba_1,0582 OB Dopa-Gaba_1,#fcf04b,#1b4332,#96CC7A,#CC5C5C,#FF73B7,207.0
101354507725674843975063525605089046806,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5263,0.3,0.999859728958594,0.9207736163300976,True,,33 Vascular,330 VLMC NN,1187 VLMC NN_1,5298 VLMC NN_1,#666666,#858881,#653D66,#66391F,#3B9900,101.0
12674435357498422837468614325683723632,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1386,0.3,0.999978106814402,0.992155221382306,True,GABA,05 OB-IMN GABA,042 OB-out Frmd7 Gaba,0158 OB-out Frmd7 Gaba_1,0572 OB-out Frmd7 Gaba_1,#FF3358,#1b4332,#CC6D3D,#4A0066,#1F4466,272.0
12940701161368250183803010637082565889,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5261,0.3,0.8419983156683878,0.6072645693972164,True,,33 Vascular,330 VLMC NN,1188 VLMC NN_2,5301 VLMC NN_2,#666666,#858881,#653D66,#4D5CFF,#79CC5C,45.0
215036609984404560253227986507790832312,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,14951,0.3,0.8415771919873548,0.6168651709490955,True,,30 Astro-Epen,320 Astro-OLF NN,1166 Astro-OLF NN_1,5231 Astro-OLF NN_1,#666666,#594a26,#FF73CF,#26FF8F,#45997D,274.0
22073025447200956841424543116273839745,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,2874,0.3,0.9794476098095368,0.906010448179172,True,Glut,03 OB-CR Glut,035 OB Eomes Ms4a15 Glut,0131 OB Eomes Ms4a15 Glut_2,0488 OB Eomes Ms4a15 Glut_2,#2B93DF,#D00000,#7F1FCC,#51663D,#665B2E,126.0
249965616995236568306820606447205376357,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1397,0.3,0.9999701940874036,0.5838243440162451,True,GABA,05 OB-IMN GABA,044 OB Dopa-Gaba,0162 OB Dopa-Gaba_1,0584 OB Dopa-Gaba_1,#FF3358,#1b4332,#96CC7A,#CC5C5C,#991759,149.0
296453649480729341882737702778228483987,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5260,0.3,0.9999824425718182,0.5186619310857433,True,,33 Vascular,330 VLMC NN,1187 VLMC NN_1,5297 VLMC NN_1,#666666,#858881,#653D66,#66391F,#660F4A,506.0
