"cell_ID","Integument_atp1b1b","Neural Stem Cells","Brain, Spinal Cord","Epidermis_egfl6, YSL","Pharyngeal Arch, Somite, Cardiovascular System","Epidermis_evplb","Epidermis_tnn","Tail bud","Pigment Cell","Central Nervous System","Optic Cup","Central Nervous System_ntn1b","Blood Vessel Endothelial Cell","Hatching Gland","Erythroid Lineage Cell","Notochord","Solid Lens Vesicle","Integument_pvalb8","Otic Vesicle","Central Nervous System_msx3","Musculature System","GABAergic Neuron","Leukocyte"
"-553_2375",0,0,0,0,0.259414374540322,0.0447210132153042,0,0.305980307207311,0,0,0,0,0.119840480790228,0,0.0832982107169192,0,0,0,0,0,0.186745613529917,0,0
"-683_2105",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"-703_2130",0,0.169939750488491,0,0,0,0.021888623695379,0,0.142910307492883,0,0.450047780062765,0,0,0,0,0.0540788537710458,0,0,0.105960706010682,0,0,0.0551739784787546,0,0
"-498_2375",0,0,0,0,0.0858037106738525,0.0721684187300988,0,0,0.106256040363883,0,0,0,0,0,0.0412116776376824,2.40724373241355e-05,0,0,0,0,0.694536080157159,0,0
"-763_2175",0,0,0,0,0.105049406576734,0,0,0,0,0.00441966133860556,0,0.641802695756613,0,0,0,0,0,0,0.108910640058849,-4.68068524318648e-21,0.0262086782182134,0.113608918050984,0
"-518_2195",0,0,0,0.0186203845507073,0.406986663565245,0.146519258903942,0,0,0,0,0,0,0,0,0.00746475909999484,0,0,0,0,0.000315303223787622,0.420093630656323,0,0
"-803_2170",0,0,0,0,0,0,0,0,0,5.36254823526204e-19,0.876476923315015,0,0,0,0.123523076684985,0,0,0,0,0,0,0,0
"-578_2435",0,0,0,0,0,0.132593463086379,0,0.399559976247873,0,0,0,0,0,0,0.137891195381746,0.108766491072429,0,0,0,0,0.221188874211574,0,0
"-583_2220",0,0,0,9.46149201006444e-05,0,0.0824681590576532,0,0.435464039707498,0,0,0,0,1.2554132261081e-20,0,0.0643630251322389,0,0,0,0,0,0.417610161182509,0,0
"-568_2155",0,0.190397079291978,0,0.0613042215950673,0.164083405863972,0.0727152665143902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143641772186887,0.367858254547706,0,0
"-513_2460",0,0,0,0.090528751963608,0,0,0,0,0,0,0,0.274325898977131,0,0,0.0627487848141906,0,0,0.0712087633103572,0,0,0.500716317611399,0.000471483323313928,0
"-708_2135",0,0,0,0,0,0,0,0.752315524422413,0,0,-2.18015926611703e-20,0,0,-3.76466389511408e-21,0,0.247684475577587,0,0,0,0,0,0,0
"-553_2275",0,0,0,0,0.186428685810446,0,0,0.392842799900654,0,0,0,0,0,-6.93890861984178e-20,0.0641419757686223,0,0,0,0,0,0.356586538520278,0,0
"-573_2315",0,0,0,0.113724323623639,0,0.0739732732916121,0,0.311304283898857,0,0,0,0,0.115535957398527,0,0.0409445508067361,0,0,0.108333114883523,0,0,0.236184496097105,0,0
"-563_2125",0,0.248154061478151,0,0.0158141815835965,0,0.068936112741873,0,0,0,-5.75143275937939e-18,0,0,0,0,0.0619259192632073,0,0,0.0709863896905524,0,2.29884687448878e-05,0.534160346773875,0,0
"-578_2135",0,0.230071611855181,0.109040483649809,0.0550960317267738,0,0.130637090956959,0,0.0597971960646057,0,0,0,0,0,0,0,0,0,0,0,0.182427386663741,0.0739178087720595,0,0.159012390310871
"-513_2320",0,0,0,0.0692833228591506,0.143168708880496,0,0,0,0,0,-1.89080097315319e-18,0,0,0,0,0,0,0.0727233739665391,0,0,0.714824594293815,0,0
"-808_2150",0,0.304209487988868,0,0,0.000685628615300437,0.236218342451985,0,0,0,0.407287951239469,0,0,0,0,0,0,0,0,0,0,0.0515985897043776,0,0
"-543_2195",0,0,0,0,0.0256293983933098,0.0555640947856131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185793573832486,0.733012932988591,0,0
"-798_2195",0,0,0,0,-8.59575973451021e-19,0.419443438681309,0.321731680608851,0,0,0.026895936773985,0,0,0,0,0,0,0,0,0,0,0.231928943935855,0,0
"-563_2430",0,0,0,0.144024439858876,-5.25428737419086e-19,0.0784340934940501,0,0,0,0,0,0,0,0.205193787875231,0.310259295732033,-8.50099796890339e-21,0,0,0,0.26208838303981,0,0,0
"-758_2140",0,0,0,0,0,0,0,0.296255820751154,0,0.00733089428987286,0.696413284958974,0,0,0,0,0,0,0,0,0,0,0,0
"-558_2235",0,0,0,0,0.0812675969624538,0.0144722501265362,0,0.564291750624975,0,0,0,0,0,4.96454746357241e-21,0.103935639939943,0,0,0,0,0,0.236032762346092,2.47845052659581e-21,0
"-683_2285",0,0,0,0.0711708612805973,0,0.292947815134219,0,0.405543347471555,0,0,0,0,0.100633703835195,0,0.0179516451242481,0,0,0,0,5.32420033713856e-05,0.111699385150815,0,0
"-683_2125",0,0.000420538164079405,0,0,0,0,0,0,0,0.908152350448127,0,0,0,5.29020087303999e-05,0.0913742093790633,0,0,0,0,0,0,0,0
"-588_2365",0,0,0,8.6774379384005e-06,0.483041832775466,0.0765394904563572,0,0.312930458510389,0,0,0,0,0,0.0131960716873047,0.0389020179448905,0,0,0,0,0,0.0753814511876541,0,0
"-528_2210",0,0,0,0.0262865955338717,0.119632055342933,0.187612966716412,0,0,0.0274608436529238,0,0,0,0,0.0617951220721207,0,0,0,0,0,0,0.332200318867698,0,0.245012097814041
"-703_2100",0,0.000663015829557465,0,0,0,0,0,0,0,0.511663334368333,0,0,0,0,0,0,0,0,0,0,0.0380242011461008,0,0.449649448656008
"-513_2280",0.26207074950925,0,0,0,0.19918909250682,0.0281585756954282,0,0.0637548999213335,0,0,0,0,0,0,0,0,0,0.158124492165092,0,1.23524045272005e-19,0.288702190202076,0,0
"-768_2265",0,0,0,0.153319499464664,0,0,0,0,0,0.766931792650909,0,0,0,0,0.0797487078844275,0,0,0,0,0,0,0,0
"-543_2245",0,0,0,0,0.190266914579931,0.0578273161328584,0,0,0,0,0,0,0,0,3.32582740052969e-05,5.07486925234727e-05,0,0,0,0,0.326490232066679,0.425331530254003,0
"-518_2375",0,0,0,0,0,0.0140259480229196,0,0,0.0109518041578465,0,0,0,0,0,0,0,0,0,0,0,0.975022247819234,0,0
"-838_2130",0,0.100733899543073,0,0,0.442466301404219,0.0387925783391458,0,0,0,-1.63797369305341e-18,0,0,0,0.350491454961658,0,0,0,0,0,0,0.0675157657519036,0,0
"-528_2185",0,0,0,0,0,0.0662577149173701,0,0,0,0,-5.24626092570848e-19,0,0,0,0.0573612469559337,0,0,0.100035003558511,0,0,0.776346034568185,0,0
"-523_2390",0,0,0,0,0.0929765538768164,0,0,0,0,0,0,0,0,0.00127738992848958,0.00522931901120846,0.105060710458973,0,0,0,0,0.795456026724513,0,3.98831254320882e-19
"-778_2250",0,0.124970827739891,0,0,0.34986177945481,0.0826528265184977,0.00131970453330309,0.0896197599257092,0.311718719578412,0,0,0,0,0,0,0,0,0,0,0,0.0398152083523988,0,4.11738969793366e-05
"-498_2290",0,0,0,0,0.453515719586579,0.135999777551214,0,0.0491183593770738,0,0,0,0,0,0,0.000321157529043789,0,0,0,0,0,0.36104498595609,0,0
"-773_2240",0,0.515715064350998,0,0,0,0,0,0.0500193132787348,0,0,0,0.357750272405918,0,0,0,0,0,0,0,0,0.0765153499643491,0,0
"-568_2395",0,0,0,0,0,0.0678351965302269,0,0.357673612084551,0,0,0,0,0.312272449944436,0.0145375342759701,0.126958116782248,0,0,0,0,0,0.0998571549421549,0,0.0208659354404121
"-588_2195",0,0,0,0.0579573890066399,0.135401675016388,0,0,0,0,0,0,0,0,0,0.123738634268183,0.00431164923539203,0,0.176968209209645,0,0,0.501622443263751,0,0
"-523_2295",0,0.141422118919454,0.133578268629563,0,0,0,0,0.0366866242680821,0.109534331373473,0,0,0,0,0,0,0,0,0,0,0.00175959872939732,0.398175828029171,0.17884323005086,0
"-763_2170",0,0,0,0,0,0,0,0,0,0.32613887082457,0,0,0,0,0,0.430134395139487,0,0,0,0,0.243726734035943,0,0
"-528_2345",0,0,0,0,0.647984199216393,0,0,0.00558355450790939,-1.26408352532737e-19,0,0,0,0,0.0611801289707165,0,0,1.33440389324012e-20,0,0,0,0.285252117304981,0,0
"-568_2115",0,0,0,0,0,0.107533605424132,0,0,0.143831575329312,0.413163447449555,0,0,0,0,0.0253962807552957,0,0,0,0,7.2056865197533e-05,0.210235668130604,0,0.0997673660459034
"-488_2415",0,0,0,0.516570177334994,0,0.00361129193363067,0,0.078316773076205,0,0,0,-8.31020043497756e-20,0,0,0.124889345465178,0,0,0,0,0,0.276612412189992,0,0
"-578_2390",0,0,0,0.092998658984626,0,0.168292681718508,0,0.315983798979667,0,0,0,0,0.187852108332372,0,0.0835550795411859,0,0,0,0,0,0.15131767244364,0,0
"-503_2340",0,0,0,0.145621116136758,0.222533404898729,0.0644364789997976,0,0,0,0,0,0,0,0,0.00469537895686108,0,0,0,0,0,0.562713621007854,0,0
"-583_2090",0,0,0,0,0,0.0874917869824999,0,0.295196791912651,0,0.277146502110117,0,0,0,0,0.0845792536725086,0,4.02723438426971e-19,0,0,0,0.255585665322224,0,0
"-488_2330",0,0.305093024597631,0,0.0699075195958405,0.151952934892536,0,0,0,0,0,0,0,0,-2.73366991843821e-19,0.0225012193555371,0,0,0,0,0,0.450545301558455,0,0
"-558_2140",0,0.293950526739606,0,0,0.00153314546709303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704516327793301,0,0
"-558_2455",0.522199412156045,0,0,0.212876945602992,0,0,0,0,0,0,0,0,0,0.00278816909241849,0.160576170676702,0,0,0,0,0,0.101559302471842,0,0
"-643_2115",0,0.22399911201896,0,0,0,0,0,0,0,0.6018885468382,0,0,0,0,0,0,0,0.0686502192145498,0,0,0.10546212192829,0,0
"-733_2205",0,0.113513775332146,0,0,0,0.0542261645852905,0,0.181092151886014,0,0,0.540204861712965,0,0,0,0.0225501820899985,0,0,0,0,0,0.0884128643935858,0,0
"-568_2340",0,0,0,0.0132111660304828,0,0.171503966016142,0,0.346887821366766,0,0,0,0,0.142486887895175,0,0.0736572409440497,0,0,0,0,0,0.252252917747384,0,0
"-573_2105",0,0.248124377352641,0,0.0722466098310167,0.173787154051945,0.0363961322074934,0,0.0814314612521644,0,0,0,0,0,0,0.0183031548627646,0,0,0,0,1.75478432487945e-08,0.20798988972875,0,0.161721203165381
"-573_2250",0,0,0,0,0,0,0,0.187700504050187,0.171657159444081,0,0,0,0,0,0.0754863406299267,0,0,0.149070559903129,0,7.29878229067605e-06,0.416078137190385,0,0
"-583_2410",0,0,0,0.0404642833153995,0,0.128434046589981,0,0.283205749382337,0,0,0,0,0,0.00100780139454997,0.0866987334064665,0,0,0.0834222718661552,0,0,0.29149715992788,0.0852699541172304,0
"-493_2445",0,0,0,0.0524706564367854,0.0549502066700665,0.0306801442278413,0,0,0,0,0,0,0,0.47763043026264,0.055959508250631,0,0,0,0,0,0.328309054152035,0,0
"-563_2385",0.0585144183529632,0,0,0,0,0,0,0.258067708224785,0,0,0,0,0.365171558362026,0.0753581023258117,0.0444327862352486,0,0,0,0,0,0.198455426499166,0,0
"-508_2300",0,0,0.0326076737369181,0.21940009392021,0.182886403656371,0.160946574193856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404159254492645,0,0
"-768_2220",0,0,0,0,0,0,0,0.525176473749539,0,0.242793880733882,0,0,0,0,0,0,0,0,0,0,0.232029645516579,0,0
"-593_2295",8.80201437571572e-08,0,0,0,0,0,0,0.400094817740984,0,0,0,0,0.174701709527865,0,0.160089035900474,0,0,0,0.0634064357544051,0,0.170679781980517,0.0310281310756105,0
"-633_2095",0,0,0,0,0,0.316108004933966,0,0,0,0.000557416922642272,0.339248948579305,0,0,0,0,0,0,0,0,0,0.344085629564087,0,0
"-588_2130",0,0.19732918668487,0.387608973880191,0,0,0,0,0.0904584240889771,0,0.23862342762025,0,0,0,0,0,0,0,0,0,0,0.0859799877257125,0,0
"-558_2380",0,0,0,0,0,0,0,0.339444367044319,0,0,0,0,0.227111628221435,0,0.170481105980016,0,0,0,0,0,0.26296289875423,0,0
"-523_2290",0,0.219279986115699,0,0,0.000694269992204011,0,0,0,0,0,0,0,0,0,0.052561889023643,0,0,0,0,0.147935932462984,0.57952792240547,0,0
"-513_2450",0,0,0,0,0,0.023585597411424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976414402588576,0,0
"-588_2340",0,0,0,0.019018742095963,0,0.300274808988524,0,0.407023336250551,0,0,0,0,0,0,0.0959093657899573,1.45782572797895e-20,0,0,0,0,0.177773746875004,0,0
"-718_2125",0,0,0,0,-6.45964558131787e-20,0.0442088721245243,0,0.0667729909444105,0,2.67716860777607e-05,0,0.709319613460453,0,0.00647071107194287,0,0,0,0,0,0,0.173201040712591,0,0
"-528_2320",0,0,0,0,0,0.0209847867920609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979015213207939,0,0
"-543_2200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588591353566459,0,0,0.445848897851487,0.495291966791867,0
"-563_2440",0,0,0,0.269970325160738,0,0.272166395563918,0,0.303290467130539,0,0,0,0,0,0,0.0680273991510168,0,0,0,0,0,0.0865454129937885,0,0
"-778_2175",0,0,0,0,0,0,0,0,0,0.930292989732679,0,0,0,0,0,0,0,0,0,0,0.0697070102673214,0,0
"-573_2290",0,0,0,0.151483112067697,0,0.0454407883205092,0,0.324118894003935,0,0,0,0,0.362520337030521,0,0,0,0,0,0,0,0.116436868577339,0,0
"-593_2095",0,0,0,0.120992064069266,0,0,0,0,0,0.149027536587785,0,0,0,0,0,0,0,0,0,0.230183903897705,0.455208280848493,0,0.0445882145967517
"-608_2120",0,0.253622807886006,0,0.0634115011855069,0.242106693223374,0.0957435756749482,0,0,0.223796864128581,0.0356703126770321,0,0,0,0,0,0,0,0,0,0,0.0856482452245527,0,0
"-593_2155",0,0.169065989944531,0.121188285988188,0,0,0,0,0.0669717916779034,0,0,0,0,0,0,0,0,0,0,0,0,0.642773932389377,0,0
"-578_2175",0,0,0,0,0,0,0,0.0896081661959187,0,0,3.12796016002043e-17,0,8.56984123752295e-18,-3.08100906204321e-18,0,2.34299755646312e-18,0,0,0,0,0.910391833804081,0,0
"-568_2245",0,0,0,0.177513091069122,0.165176441673037,0.0342244624728684,0,0.253138813918373,0,0,0,0,0,0,0.0923964374361637,0,0,0,0,0,0.277550753430435,0,0
"-538_2275",0,0,0,0,0.213327680105124,0.000558792397643023,0,0,0.244043151570197,0,0,0,0,0,1.45728217135605e-22,0,0,0,0,0,0.542070375927035,0,0
"-593_2220",0,0,0,0,0,0,0.815119122508749,0,0,0,0,0,8.18478667785733e-05,0,0.000433015785441444,0,0,0,0,0,0.184366013839031,0,0
"-668_2125",0,0,0,0,0,0.0336709485611083,0,0,0,0.0755801986219755,0,0,0,2.5539102493015e-05,0,0,0,0.039831190603358,0,0,0.850892123111065,0,0
"-558_2175",0,0,0,0,0.27278055599521,0,0,0,0,0,0,0,0,0,6.57218753731687e-21,0.00226649114728248,0,0,0,0,0.724952952857507,0,0
"-758_2260",0,-3.45830430707879e-19,0,0,-1.43817865213401e-18,0.171145147175671,0,0,0,0,0.254105348278812,0,0,0,0,0,0,0,0,0,0,0,0.574749504545517
"-573_2300",0,0,0,0.0154073086879765,0,0.087600336336981,0,0.300371701556826,0,0,0,0,0.246468608744611,0,0.0508661359670388,0,0,0.110163241582858,0,0,0.189122667123708,0,0
"-483_2335",0,0,0,0,0,0.0598764791027987,0,0.172116491943574,0,0,0,0,0,1.84374265553695e-21,0.0346680891115123,9.84861914108344e-22,0,0,0,0,0.733338939842115,0,0
"-753_2260",0,0,0,0,0,0.00136101507063339,0.938909117383129,0,0,5.55633189866431e-18,0,0,0,0,0.0597298675462378,0,0,0,0,0,0,0,0
"-523_2485",0,0,0,0.303287135783674,0,0.178876913545112,0,0,0,0,0,0,0,0,0.0733617829314934,0,0,0,0,0,0.444474167739721,0,0
"-498_2250",0.332827156776074,0,0,0,0,0.000661494740430967,0,0,0,0,0.0035377075181659,0,0.239343003491837,0,0.071286095681478,0,0,0,0,0,0.352344541792014,0,0
"-618_2140",0,0,0,0,0.824287825070412,0,0,0,-2.10695732970227e-20,0,0,0,0,0,0,0,0,0,0,0,0.175712174929588,0,0
"-598_2200",0.153784472443543,0,0,0.00141207401249348,0,0,0,0.429613209228409,0,0,0,0,0,0,0.00252396666958296,-8.58071249321855e-19,0,0,0,0,0.412666277645971,0,0
"-583_2240",0,0,0,0,0,0.0558783282044303,0,0.293948514535554,0,0,0,0,0.128612468516488,0.000175500057062432,0.122059176466436,0,0,0,0,0,0.399326012220028,0,0
"-773_2205",0,0,0,0,0,0,0,0,0,-5.24834943742288e-20,0,0.742174191281844,0,0,0.0368863121413898,0,0,0,0,0,0.10883655005434,0.112102946522427,0
"-598_2245",0,0,0,0,3.74029265086304e-19,0,0,0.223017021500222,0,0,0,0,0,0.323290221146864,0.0673837359243105,0,0,2.38890055962302e-05,0,0,0.386285132423007,0,0
"-583_2110",0,0.0839626852907538,0,0,0,0.134708864140995,0,0.135636266758391,0.197984482113408,0.0243308232531482,0,0,0,0.0223521425465414,0.114823939325534,0,0,0,0,0.0937555024776797,0.163160836205813,0.0292844578877354,0
"-608_2105",0,0,0,0.118112539756512,0,0.0350866608079011,0,0.0969916928369291,0,0.526211556797327,0,0,0,0,0,0,0,0,0,0,0.223597549801331,0,0
"-578_2180",-2.22820476202078e-21,0,0,0,0.129284112566694,0,0,0.089730703202052,0,0,-3.34476212616674e-18,0,0,0,0.181183382689433,0,0,0,0,0,0.35068477209112,0,0.249117029450702
"-753_2215",0,0.117667108796504,0,0,0,0,0,0,3.41452288951366e-18,0.742612454279652,0,0.0016869982217742,0,0,0,0,0,0,0,0,0.13803343870207,0,0
"-608_2110",0,0.101544945400732,0.0411646716678226,0,0.139627016767845,0.089135961859838,0.362629242134535,0,0,0,0,0,0,0,0,0,0,0,0,0.162269519682827,0.1036286424864,0,0
"-538_2215",0,0.0339172977540652,0,0,0,0.0392433443885909,0,0,0,0,0,0,0,0,0,0.0354331816494075,0,0,0,0.0778737702799756,0.813532405927961,0,0
"-583_2095",0,0.132981884107416,0,0.127197651976879,0.0649221551857215,0.0437731064300055,0,0.199087242981113,0,0,0,0,0,0,0.0264045742486835,0,0,0,0,0,0.253007938279796,0,0.152625446790386
"-533_2345",0,0,0,0,0.359168199693179,6.63158134659715e-05,0,0.110669449663931,0,0,0,0,0,0,0.0212632828691535,0,0,0,0,0,0.361484734743579,0,0.147348017216691
"-723_2135",0,0,0,0,0,0,0,0,0,0.619869967613421,0,0,0,0,0,0,0,0,0,0,0.380130032386579,0,0
"-833_2165",0,0,0,0,0,0.0226726207407656,0,0.0802054717749968,0,0.805455901650164,0,0,0.027158166015454,0,0,0,0,0,0,0,0.0645078398186194,0,0
"-753_2130",0,0,0,0,0,0,0,0,0,0.391461731787311,0,0.390268095519187,0,0,0,0,0,0,0.185282954218927,0,0.0329872184745748,0,0
"-688_2135",0,0,0,0,0,0.0378876783226692,0,0,0,0.900486868599509,4.70861943038136e-17,0,0,0,0.00368277126026248,0,0,0,0,0,0.0579426818175591,0,0
"-543_2330",0,0,0,0,0.375631794725117,0.0563350718099039,0,0.153811559685791,0,0,0,0,0.107221531644292,0,0.0591884903494534,0,0,0,0,0,0.247811551785442,0,0
"-498_2245",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013547205479628,0,0,0.572219134727323,0,0,0.223334988341825,0,0.204310404876056
"-488_2295",0,0,0,0.202874914301152,0,0,0,0,0,0,0,0,0,0,0.0593911069302104,0,0,0,0,0,0.737733978768638,0,0
"-568_2275",0,0,0,0.132605031087572,0,0,0,0.328375642461036,0,0,0,0,0,5.330510294928e-20,0.211339868106756,0,0,0,0,0,0.327679458344636,0,0
"-733_2085",0,0,0,0,0,0.1692645400314,0,0,0,0.622511386393455,0,0,-3.571359587458e-18,0,0.0151931611597751,6.67536860561498e-05,0,0.106212447236881,0,0,0.0867517114924326,0,0
"-543_2340",0,0,0,0.00947615796061708,0,0,0,0.157715702223232,0,0,0,0,0.354729809866305,0.106967078263623,0.111943045137124,0,0,0,0,0,0.259168206549099,0,0
"-518_2285",0,0.356424125242892,0,0,0.0896486832769142,0.0587110573011032,0,0,0,0,0,0,0,0.00459510048157665,0,0,0,0,0,0.00236147381741743,0.488259559880097,0,0
"-538_2265",0,0,0,0,0,0,0,0.0917660544145816,0.125582851914326,0,0,0,0,0,0.0449204810769118,0.548265241791441,0,0,0,0,0.18946537080274,0,0
"-743_2170",0,0,0,0,0,0,0,0.118473972333725,0,0.738031548019418,0,0,0,0,0,0.0418291910694682,0,0.101665288577389,0,0,0,0,0
"-528_2485",0.000252342980532574,0,0,0.0148919960583436,0,0.193163527205279,0,0,0,0,0,0,0,0,2.00381755595046e-06,0,0,0,0,0,0.681001125133713,0.110689004804576,0
"-533_2200",0,0,0,0.0780384491062401,3.34731936379379e-21,0.0339215357935374,0,0.200311611909486,0,0,0,0,0,0,0.0709059771773837,0,0,0,0,0,0.394865638433033,0,0.22195678758032
"-623_2075",0.0769369232862364,0,0.174327411397546,0,0,0.07090603751188,0,0.0655625336987036,0.487853359973306,0,0,0,0,0,0.0238937655056198,0,0,0,0,0,0.100247237896848,0,0.000272730729859977
"-773_2155",0,0,0.338107051736615,0,0,0.0524937942713914,0,0,0,0.514109192854547,0,0,0,0,0,0,0,0,0,0,0.0952899611374472,0,0
"-533_2235",0,0,0,0.0617056559042401,0.147588781708121,0,0,0,0,0,0.306210012746102,0,0,0,0,0,0,0,0,-1.58383899367408e-20,0.484495549641538,0,0
"-663_2130",0,0.734221098565881,0,0,0,0,0,0,0,2.88600042344861e-18,0,0,0,0,0,0,0,0,1.09999363918503e-18,0,0.265778901434119,0,0
"-778_2205",0,0,0,0,0,0,0,0.151564592563809,0,0.741597501864753,0,0,0,0.00113527971924338,0,0,0,0.105702625852195,0,0,0,0,0
"-608_2125",0,0.309844665867526,0.326057411356957,0,0,0,0,0.0404555970285043,0.212566464615194,0.00112006930878843,0,0,0,0,0,0,0,0,0,0.10995579182303,0,0,0
"-603_2100",0,0.0153116955005744,0,0,0,0.0318152019301534,0,0.0622959407127411,0,0.0794335370417646,0,0,0,0,0,0,0,0,0,0,0.110454513775205,0,0.700689111039562
"-513_2210",0,0.1061982341381,0,0,0.316399116597987,0.15728201430599,0,0.0292806986047008,0,0,0,0,0.063851707116567,0,0,0,0,0,0,0,0.320452044464184,0.00653618477247021,0
"-633_2100",0,0.273469668305105,0,0,0,0,0,0.17961374821391,0,0.44814312053035,0,0,0,0,0,0,0,0,0,0,0.0987734629506348,0,0
"-838_2185",0.293976821254586,0,0,0,0,0,0,0,0,0.121473788217087,0,0,0,0,0.0177001361396605,3.07747444852314e-06,0,0,0,0,0.0453603962560409,0,0.521485780658177
"-538_2225",0,0,0,0,0,0,0,0,0.0534011977187282,0,0,0,0.131927645389291,0,0,0.00189772412416544,0,0,0,-1.25222844904344e-20,0.812773432767815,0,0
"-513_2205",0,0,0,0,0,0.0210007550530203,0,0.0780393048000421,0,-2.58100542423125e-17,0,0,0.18560981007265,0.43012877300506,0,0,0,0,0,2.22325834602885e-20,0.285221357069228,0,0
"-558_2360",0,0,0,0.018018380886783,0.0620605534675136,0.00293417655933534,0,0.242925088793337,0.129028595445174,0,0,0,0.243834704101364,0,0.0545522774862044,9.24681929173858e-05,0,0,0,0,0.246553755067371,0,0
"-493_2290",0.0998124451005578,0,0,0,0.294166315654852,2.89087189932577e-05,0,0.163698842227903,0,0,0,0,0,0,0.0236176147644957,0,0,0,0,0,0.280917647242762,0,0.137758226290435
"-623_2115",0,0.142193285991688,0,0,0,0.0346140297153884,0,0,0,0.773398815946368,0,0,0,0,0,0,0,0,0,0,0.0497938683465558,0,0
"-613_2095",0,0,0,0.238894769084238,0,0.102897411267351,0,0.298503444891766,0,0.108805383678221,0,0,0,0,0,0,0,0,0,0,0.250898991078423,0,0
"-598_2105",0,0.129682206342743,0.182383699138729,0.158677202303257,0,0.0272054014523231,0,0,0.0686906681293015,0.22972907130658,0,0,0,1.19829459190472e-05,0,0,0,0,0,0,0.203619768381147,0,0
"-533_2240",0,0,0,0,0.36050331933807,0,0,-3.31932202326946e-19,0,0,0,0,-1.32051873002987e-18,0,0,0.00103846272328266,0,0.0328012138002976,0,0,0.56943923048494,0.03621777365341,0
"-528_2270",0,-1.42622583090013e-18,0,0,0,0,0,0,0.00139633036798422,0,0,0,0,0,0,0,0,0.15562459997585,0,0.164744234968587,0.544306317442818,0.13392851724476,0
"-568_2310",0,0,0,0.0495132708717505,0.0419710072455055,0.15586395858561,0,0.412053078949511,0,0,0,0,0.0578082336830834,0,0.0436128914655487,0,0,0,0,0,0.239177559198991,0,0
"-798_2190",0,0,0,0,7.61361238677785e-21,0.208381119435917,0,0,0,0.324065557490807,0,0,0,0,0,0,1.39805411252602e-18,0.200199756127518,0,0.139876383599008,0.127477183346749,0,0
"-603_2180",0,0,0,0,-1.8813797938565e-18,0.106182234782643,0,0.422656902254739,0.00059241134531955,0,0,0,0,0,0,0,2.02694655235099e-17,0.0330781150942211,0,0,0.437490336523077,0,0
"-653_2135",0,0.0626717874235172,0,0,0,0,0,0.0845442941110085,0,0.430516025118303,0,0,0,0,0,0,0,0.0537969172824657,0,0,0.368470976064705,0,0
"-503_2265",0,0,0.181659160909587,0.136988836491056,0.0114027479916701,0.0863641807455552,0,0,0,0,0,0,0,0,0.061022683760082,0,0,0,0,0,0.36909931137295,0,0.1534630787291
"-738_2230",0,0,0,0,0,0,0,0.342018904782948,0,0.00181925659613885,1.8837426498899e-17,0.656108106617966,0,0,5.37320029471015e-05,0,0,0,0,0,0,0,0
"-713_2130",0,0,0,0,0,0.0344440961752057,0,0,0,7.99095684380785e-20,-9.45421393546322e-18,0,0,0.731344374990455,0.0647968907024042,0,0,0,0,0,0.169414638131935,0,0
"-583_2210",0,1.6630570509632e-20,0,0,2.95742855244e-19,0.064563052843108,0,0.176042172467375,0,0,0,0,0.101045018378174,0,0.0896562456963926,0,0,0.0860972152383549,0,0,0.482596295376595,0,0
"-518_2290",0,0.273975841149078,0,0,0,0,0,0,0,0,0.00534292936470584,0,0,0.195954002277599,0,0,-6.21926225629933e-18,8.51919976480929e-05,0,0,0.52464203521097,0,0
"-653_2080",0,0,0,0,0,0.0868933800074072,0,0,0,0.749783978362313,0,0,0,0,0.0155099327686897,0,0,0,0,0,0.14781270886159,0,0
