"","Integument_atp1b1b","Neural Stem Cells","Brain, Spinal Cord","Epidermis_egfl6, YSL","Pharyngeal Arch, Somite, Cardiovascular System","Epidermis_evplb","Epidermis_tnn","Tail bud","Pigment Cell","Central Nervous System","Optic Cup","Central Nervous System_ntn1b","Blood Vessel Endothelial Cell","Hatching Gland","Erythroid Lineage Cell","Notochord","Solid Lens Vesicle","Integument_pvalb8","Otic Vesicle","Central Nervous System_msx3","Musculature System","GABAergic Neuron","Leukocyte"
"-563_2215",2.76494810273834e-05,1.88176474402854e-05,0.000433272083751855,0.00426288935949952,0.484475970751607,0.00819450114474895,0.000148593298039889,0.00787490633257428,0.124082786242727,5.06128296290517e-06,3.00912035407311e-05,0.000169758232632911,0.135581452855619,0.000444186375208827,0.0196012664788407,0.0327047282176244,1.16874181830815e-05,0.0040601463608567,3.28604685574087e-05,0.0111852965361339,0.160986088016072,1.33018191243314e-05,0.00565468839322691
"-683_2110",6.41651417052913e-06,0.267034880313132,0.167987905606852,0.00312541589014717,0.000831235214252364,0.00183501402739279,0.000512382618842996,0.0315564521744379,0.00118283489553448,0.495017325402645,0.00324740070560296,0.0178480525373552,3.78323928091858e-08,0.00240505731500388,1.81778067295283e-09,0.00050872275812466,3.49362145329034e-07,0.00286206136288899,2.17040467852574e-05,7.37061091857491e-05,0.000458983209466583,0.00346433425496363,1.97260308971235e-05
"-718_2095",1.41474959738049e-05,0.0204297488069563,0.298984271268603,0.0498510517832466,0.00340719752196327,0.0577695825885849,0.00382802874599512,0.00111717826513913,0.00661604394417287,0.488739560394713,0.00732295476628847,0.0149704671931079,4.42942393007553e-07,0.000780927954233725,4.48726755754335e-05,0.00347086527503431,0.000187935196787516,0.000109808213137544,0.000236656004633494,0.0358212801093526,0.00535174425811878,0.000942540800323635,2.69379566621628e-06
"-513_2355",0.0241678926117499,0.000283328492445052,0.00289775157024967,0.00757220242864344,0.0506791153608188,0.0154957634881096,0.0195978589995228,0.013958465377293,0.0817028398183922,0.00230875998124191,0.0396944948346039,0.00106886627953137,0.0225204653222997,0.0105062304158073,0.0156434713796878,0.00412761730952867,0.0722471605620301,0.000339779702775341,0.000978370317937442,0.0119158096837398,0.597503647236229,1.02554505802416e-05,0.00477985337678278
"-508_2205",0.00752396961692279,0.0697547158298905,0.0774232346290756,0.000576112288086416,0.231486674352148,0.0239712555580331,1.05192429863476e-05,8.06836660514108e-05,0.0476282148965411,0.00025946761960174,1.05940850269903e-06,4.43845363090701e-06,0.0228213773242267,0.012830601860958,1.01387567588086e-09,0.00125636646412803,1.21176155550599e-07,0.000904811013662089,2.52873077852247e-08,0.0131136609505774,0.468911439532071,4.78254534296295e-05,0.0213934243621382
"-768_2105",0.0070185802663991,0.00136573044483872,0.0746224095941624,0.0183733276126578,7.64543313277157e-05,0.045713712186288,0.00224204751760963,0.000449586045608393,0.0923262027565032,0.542022872512397,0.0865093956989361,0.0105882667916558,4.12401989469902e-06,0.00496013151665265,0.0229334504240326,4.31650710584327e-06,0.00148657395938742,1.62730161117791e-05,1.98254018927848e-05,5.53817872922734e-05,0.0885035465541413,0.000578637177960556,0.000129153877144771
"-583_2225",0.0214337328929531,0.177111355770784,0.00150221556039386,0.0159466360633881,0.0626780919796527,0.05562981861243,0.00244575602356385,0.00129873103608271,0.0479318687717696,0.00256268450240373,0.000107151265490614,0.00140412044105027,0.029458989977856,0.000958635717683776,0.0340291035112338,0.0540233816666676,3.83719324566203e-05,0.000831633636344295,7.74125048903952e-06,0.00793767767981274,0.48106933925569,0.000312527232282932,0.00128043521952113
"-573_2190",5.56326586611384e-06,0.0210635061371477,0.000242786280684613,0.00887568663202307,2.11188075403391e-05,0.00693047398821782,9.47344690121229e-05,5.73852198691577e-08,0.227853287947982,0.000176239594252392,3.64887668582257e-05,8.15073149978584e-06,0.031740768927289,1.67239915157888e-05,0.0211377458747554,7.78678009177442e-06,3.43706489349188e-06,0.00108546369137089,7.6799632846729e-05,0.051135795474736,0.610770764474548,0.0152811165561463,0.00343550352550312
"-518_2275",0.00761065960736169,0.301750545032413,0.00285285933677108,0.0213797187891426,0.211461771562144,0.00737144164170482,0.00255670730584533,0.000541818621787291,0.0240811484880323,0.000709203959279605,0.000329666689747073,0.000218384718040237,0.00512678670434031,0.00111435464837409,0.00255649396226464,0.000168049018175024,0.0028625749927319,0.00108069157580265,0.000184856257854949,0.0462994593240849,0.290041467183323,0.0546238742926415,0.0150774662881381
"-763_2265",0.00053680604177321,0.0343218601962842,0.00219693815878691,0.00858516716155676,0.00574601053848122,0.0537931925366205,0.00265472762832302,1.55825075698958e-06,0.0304256029935384,0.625827471856295,0.0549747723564789,0.137561439259558,1.51330559558419e-05,8.38544765482908e-06,4.99021382382638e-12,2.2019582898835e-05,7.0032691738306e-06,0.0258255452305597,0.00614563892121857,3.79027004974935e-06,7.40002940593156e-08,0.0113198613693146,2.70018694374607e-05
"-613_2155",0.000682129545328866,0.0338463206244693,0.0207483607622461,4.28188684947723e-08,0.219850257923748,6.07994326749977e-07,0.000343850552260947,0.000225009107228008,0.138127052732554,0.205391541810246,0.0896379262070243,0.0305537391076454,0.0562098296826579,0.00115347322028967,0.0166930282934293,0.0110094406966107,0.00998435843477497,0.00157452489950728,0.000143463959696686,0.00603332709053355,0.153280273807889,0.000330166197230351,0.00418127453143364
"-523_2470",0.0443507129949508,0.00220128335314719,0.0223396029200195,0.0716065957899865,0.101435886522088,0.0847491434323434,0.00479366550363378,0.00682174344940931,0.0650949601944346,0.0919615780254029,0.142002978452107,0.00571349552253083,0.016692639825848,0.00110089904219115,0.00186016024373805,0.0051994192384951,0.0446959236863271,0.00759102961331962,2.83132783564535e-06,0.00362853773194301,0.275202031592682,1.81926897101648e-07,0.000954699610668695
"-563_2150",0.00060938487278922,0.222264905463139,0.0235674369723608,0.0670493070051304,0.00858029915950991,0.143237312938559,0.000800263875946371,0.00061318188003619,0.279983064377653,0.000221443782017516,3.73654893874671e-07,9.88487603461022e-05,0.000967263059613953,3.14116583893476e-06,0.00163705863260523,0.00862607565391273,3.807774784771e-08,1.43522135336186e-05,2.17948726612983e-07,0.0715403750986058,0.168143739485706,0.00198620303670404,5.57128846243089e-05
"-638_2140",0.0147242198874958,0.112462696723653,0.0315910868880233,4.06465413440642e-06,0.0136791966306776,0.0159181839824846,0.00042001064129135,0.27827643960918,5.47168336123807e-05,0.00386271967619328,0.013470750610515,6.12795739798759e-05,1.7203326071181e-05,2.63276785370746e-05,0.0623808074423283,0.110334625391425,5.66430701413299e-05,0.152755071843905,0.00325175878278312,1.24938558680581e-07,0.185934071084745,0.00066796679948163,5.00339307829476e-05
"-628_2080",0.000215775131434353,0.100631678699229,0.108537123444524,0.00881744080239453,0.00438448081164032,0.0560748392314141,0.0052054912058348,0.0120158989703289,0.0336616072251299,0.453358181833523,0.00441414445848784,0.00293194249726823,0.000487018686656927,0.000141169489978677,0.00412053067549222,0.00779955453852538,5.9630487585103e-05,0.00537188218045614,0.000231704141296891,0.101839140530961,0.0827663407329532,0.00212658565125366,0.00480783857363179
"-623_2125",0.0056567650673691,0.527423319549731,0.156780526391062,0.00682191878041962,0.0272952868969761,2.58365812530135e-05,0.00187572909720576,0.00177815192110927,0.0167361505787057,0.118025081072823,0.0219069497072094,0.0056183396814636,0.00325908260353747,2.24716835042942e-12,0.00509146951828929,0.00310214268157016,0.0015403410578272,0.0017614266159448,1.36439218753746e-05,0.0338128708869958,0.010024725783957,0.0432215284020277,0.00822871320040056
"-623_2090",1.46446994716032e-08,0.0048695685927452,0.153105447677941,0.0430271824929545,0.000533783926412012,0.0581524887990435,0.00479682525569897,0.00908396531616157,0.004450072868216,0.631751774885537,0.00469263091267999,0.00441716157637379,4.98862581797419e-12,0.00378424945780798,3.19255564127864e-05,3.47807939931217e-05,1.52766864886384e-05,4.43168527978506e-05,0.000404758491107074,0.00972240535443088,0.0644880105765658,0.00255580823914748,3.75510377967231e-05
"-513_2285",0.0697912270484267,0.0518964769843318,0.000737345182870201,0.0602312411890685,0.255063091607957,0.0588887502094208,0.00124550695862792,0.00572528226564766,0.193308324183272,2.1906713918601e-05,4.11909482060014e-05,2.54215452825636e-05,0.000176949966939013,0.00354892022713384,0.000213843630602352,0.00361294191043944,2.98589340740018e-05,0.00105586588075499,1.30122001102068e-06,0.0589113531486668,0.22110230525777,0.0110088691771925,0.003362025809387
"-538_2185",0.0303287548867287,0.0655314411752219,8.4909701010222e-05,0.11571914813302,0.000773744568834198,0.0785255503669244,0.000447872656159366,0.00319549409302658,0.307211733500138,7.23121144647302e-07,9.37725643443215e-05,6.37730496413739e-07,4.7558288373208e-06,0.00243338241568434,0.00561028673351654,0.00664716062463557,2.46540214787946e-05,0.00132104470198941,1.28170362892552e-07,0.0371924055612799,0.306544452000085,0.0369354291847096,0.00137251826037226
"-543_2475",0.167181677130556,5.78328786518123e-05,0.0315813515752031,0.0651511320497218,0.0811526598284668,0.105633198955235,0.000885822664625251,0.0205524682078986,0.0526172345344747,0.157189981762108,0.0964349580154682,0.00233944390842937,0.108829430500697,0.000795808817031804,0.00352009951224485,3.5766433265994e-05,0.00827313122135266,0.059713342259617,1.93789574969702e-06,0.0023403093735025,0.0322304326917612,1.19952936764888e-06,0.00348078025457162
"-553_2255",0.0348459185225952,0.000852177330676001,2.55649634428433e-05,0.00336072259780998,0.11409218159212,0.0159462944847061,0.00375282589987346,0.0195015633110507,0.0625487562373614,5.87923128198986e-07,1.75951017659513e-05,1.64619615617422e-05,0.259317014311262,0.0098255652845866,0.0204999875272373,0.0294822982870757,0.000591998931493638,0.0219246835520304,0.012192317557022,0.0315775753078593,0.342406030396008,0.012728913122412,0.0044929657969214
"-803_2130",0.000856543801259346,8.3718008602314e-05,0.019456079706709,0.00292297858722013,0.00972064268490386,0.00436916442060393,0.00319302953780541,0.00391797481444829,2.19128722684867e-05,0.706538245248978,0.0211782844259843,0.162948640033026,0.002419924419313,0.000548761711102254,0.0164691911939193,2.90858715727702e-05,0.0028934605667305,0.0290361615245854,6.28998144172373e-05,0.000161778580627651,0.0109614140946453,3.03924890157738e-06,0.00220706883237587
"-543_2440",0.0103348836342053,1.45023633325236e-05,0.000861832523873861,0.000152239554174666,0.0120174230763816,0.00196584437851634,0.0041265618011327,0.0105977066752513,0.126005845904915,0.000906202584164254,0.0479522760815775,0.000236303865117526,0.201720453264693,0.0259648512198232,0.377054369670418,0.000216134683743769,0.06196885508049,0.00803939318477185,0.00106364715901866,0.0021594759833938,0.0917513891066645,0.000579191142969754,0.0143106170613698
"-518_2370",0.0313627477117305,0.00137991669541341,0.000855136905866189,0.000112416510155015,1.09388001024297e-05,0.00389349070486499,0.00268298088133386,4.32257096369351e-06,0.146346406116106,0.00951836603516379,0.0568282064243845,3.32302694647619e-05,2.10820600503367e-06,3.33294445846927e-06,0.0364765602058396,4.05783085131177e-06,0.061540048367311,9.1500711558887e-05,7.00399117722262e-05,2.08494710907841e-07,0.642108508900614,0.0003921920558015,0.00628328274552757
"-513_2375",0.0255991685621658,0.00169271945846235,0.00667936636288659,0.045406311859821,0.00609101299884755,0.109452988691929,0.00227875176111887,0.00247739195175733,0.0442948535660868,0.0117947255020748,0.0787989445922744,0.00112831903377272,7.76013579282092e-05,0.0101915502358398,0.0152420313104825,0.00983237909805222,0.0334437879507643,6.39224956696897e-05,1.54097531886269e-05,0.0003099543983554,0.586243877830339,0.000538373635963912,0.00834655759221896
"-793_2100",0.000551574184523899,0.00725157650971399,0.0062735471715219,0.000298645544256891,0.0013569914973428,0.0291948187008534,0.000250409248124691,9.91113241005065e-05,0.0662737176283841,0.638737634986667,0.220323493982677,0.000350987773214269,1.62095005599372e-06,1.98588069008108e-06,0.0115500196143428,2.53707624545332e-07,0.00045952306892288,2.27040860052721e-05,1.30129958179377e-06,9.21327969284733e-07,0.0152476835640426,5.91237639826718e-05,0.00169235418540099
"-773_2190",2.98548536848379e-08,0.0487604414479607,0.156562870568133,1.07409834854719e-15,6.37201672400458e-09,2.62744970029754e-11,7.35386393045479e-09,6.9899158342862e-08,1.07208267603257e-05,0.779911635509051,0.000113993666648945,0.00656054249619177,3.24279898848202e-08,1.31598568432035e-10,4.6531359183244e-15,5.88854375044532e-14,2.80323829036416e-08,2.86686821572626e-05,2.40106070660536e-09,8.25884483395799e-07,0.00467391354458778,0.00337014545578714,6.06541897501864e-06
"-828_2130",0.00370061474140485,1.0186852200831e-05,0.124002764430932,3.79230045260015e-09,5.5426632500321e-06,6.17970384490091e-08,4.15660351669558e-06,7.61314966469915e-09,1.22355754939622e-06,0.686588643156448,0.0145022900004844,0.118504912168042,0.0325204518385763,3.51827377611153e-15,0.0190070048882615,2.55237794516924e-19,0.000326609939390995,0.000519577050636016,1.59374457915255e-06,4.5339910193091e-07,0.000302943647481104,9.19649396893182e-07,3.84662557668598e-08
"-568_2185",0.000765428183527882,0.000619559696602754,1.8501767903245e-06,0.000421951239703501,1.42885071683419e-05,0.00272826098038329,9.23881232946799e-06,9.86488432055680e-09,0.0733412862732037,2.19973434197475e-09,3.23059980382881e-09,8.22978271771735e-08,3.43187465136804e-05,0.00663609180916395,0.0111949081344864,0.0057523522356948,9.64683200692875e-08,0.00308791081058737,1.83222195420219e-06,0.00165371967000638,0.866775260391114,0.0269474769789441,1.40710704596879e-05
"-608_2085",3.0090967680069e-06,0.208771695245442,0.0904906853300285,0.00189672438442039,1.2608973723583e-06,0.0638541596258298,0.000335274888815743,7.65968555065555e-05,0.0130761130135831,0.403763327158499,1.71098232097651e-05,0.0128540635412761,1.51241662759327e-11,0.012484719386008,0.000846326996851368,8.29099062084445e-09,1.77349513849778e-08,2.14155734709905e-07,4.68595749002476e-06,0.00988159161397092,0.178867513944157,0.00277358597222486,1.3160717448345e-06
"-618_2120",0.00092985941539218,0.44511774194932,0.19090949813579,0.00124631960178438,0.0479801399428579,0.00169251971970418,0.00216083217125612,0.00188525226474235,0.0380367942863161,0.201294662254325,0.0011986259895571,0.0138515097480582,0.0168924815176202,0.000635083800385829,0.0011604165161288,2.69163124412441e-05,0.000198887096209521,0.0149219847595356,3.14955523861317e-05,0.00240406368746662,0.00190972629700889,0.0112002775587639,0.00431491142294999
"-823_2210",0.00225923595930964,0.0225496653883129,0.0299898268640626,7.32830180886471e-07,0.0160005265740167,0.0309682113235433,8.91675661594999e-05,0.000970594251654225,0.0597492712618789,0.752056905197315,0.0223116445488589,0.00733765772215447,2.30528653840589e-12,0.00551807263846691,0.0183557781661904,2.92730996325324e-06,6.75585876150149e-05,1.46235239440597e-05,6.95874313492573e-06,8.09463641510994e-05,0.030566183456757,0.00062517752492779,0.00047833419509734
"-758_2265",0.00564090251142182,0.025287647311975,0.0231512036460929,0.0399149775808906,0.259803500152227,0.0122735286542178,0.0643283817118328,0.0012202260115156,0.0115323802172428,0.34066318901734,0.0580483662740435,0.0163023605751446,5.34985077402623e-08,7.62841172600052e-05,0.0362406948418519,7.32849647694509e-05,0.000325677794943118,0.0274719319760371,0.000999911453653856,0.0256439889177911,0.0192219262469172,0.000124271877160976,0.0316553106471629
"-578_2315",0.0466596299557308,0.00190964896660119,0.00119843203302848,0.153906810815153,0.00820857797087049,0.176060346680555,0.0166936399739819,0.0275179023394785,0.207622431973889,0.000519252664608996,0.00175087626876264,0.000109681373097412,8.04222118230576e-06,0.0343927844864115,0.00366979264713671,0.0211015766137029,0.00220061089487873,0.133170814068539,4.04236247731239e-06,0.0013615313096956,0.12274121778083,5.54432639092853e-05,0.0391369133354788
"-573_2200",0.000222017431458506,0.00187275845586914,0.00535399830173055,0.0203319793017942,0.227638296748666,0.00100418450480645,0.0276115951210869,0.0287443262279332,0.00184775438762513,0.00482452623641563,0.00153645097018693,0.00361059406268085,0.133937825092715,0.0270563826826679,0.0460039710795428,0.00292203275747049,0.000109032692211045,0.00388458924762258,0.00136341243933869,0.0141762942669261,0.442757248568373,0.00121464616694972,0.0019760832559285
